State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Maharashtra,Pune,11971755,31515.285714285714,2983.1428571428573,0.03206579832317606,0.0016779372595379512,0.0836967574379041,0.105,2.610156672051759
Delhi,Delhi,19960711,16584.693877551024,1183.142857142857,0.10442814210094062,0.0016466288884851574,0.07117292591408403,0.495,0.681549288172608
Maharashtra,Mumbai,12875246,23848.306122448976,1116.5714285714287,0.05531306049707781,0.0023877441608259474,0.04853806746668228,0.495,0.8775154914678162
Tamil_Nadu,Chennai,4937551,15078.224489795919,1261.2857142857142,0.08873515169405778,0.0015553653938502059,0.0759965869770085,0.44,0.8564428586207925
Maharashtra,Thane,14587316,36370.55102040816,1692.0,0.042882924188807785,0.0014324915555773753,0.06156924197566265,0.36,1.4357519488312296
Karnataka,Bengaluru_Urban,13624407,22195.16326530612,1996.142857142857,0.026471509548592592,0.0008158366884012826,0.09959324477169611,0.1,3.762280522343357
Andhra_Pradesh,East_Godavari,5393020,4236.673469387754,937.4285714285714,0.04472270972834409,0.002311010439531741,0.15530511066407687,0.495,3.4726230053463985
Andhra_Pradesh,Kurnool,4591225,2891.8163265306116,640.5714285714286,0.07671645487492056,0.001473699935050141,0.15898579085969486,0.26,2.0723818784236996
Andhra_Pradesh,Anantapur,4523180,1987.7755102040815,568.8571428571429,0.1180221202458207,0.0017599446283589793,0.17507889557553008,0.495,1.4834413685406556
West_Bengal,Kolkata,4429215,4990.673469387754,684.5714285714286,0.10174355808248645,0.0030095962404132364,0.13914696442912317,0.49,1.367624319923161
Maharashtra,Nashik,7319991,3657.6122448979586,442.85714285714283,0.07176309101043819,0.0017875347800543218,0.11408523101852232,0.335,1.5897480085121782
Andhra_Pradesh,West_Godavari,4061068,1782.3673469387757,572.0,0.1092225649240449,0.002540164898760391,0.2421106627866003,0.495,2.2166725617089096
Andhra_Pradesh,Visakhapatnam,4749686,825.9387755102041,477.85714285714283,0.05121515301766407,0.00463432439786706,0.16989865264244258,0.495,3.3173512648462586
Andhra_Pradesh,Chittoor,4601128,2599.795918367347,386.42857142857144,0.06323159454905515,0.0016544580448066173,0.11720149429470961,0.085,1.8535274198056881
Andhra_Pradesh,Guntur,5302318,2447.265306122449,638.5714285714286,0.08484388498970105,0.0028576334153639048,0.16214873861673,0.16,1.9111423131603738
West_Bengal,North_24_Parganas,11087990,3669.0408163265306,552.0,0.10454191903822016,0.002395787728605284,0.15671848621668225,0.495,1.4990970862069837
Andhra_Pradesh,S.P.S._Nellore,3256832,1210.3061224489797,287.0,0.03795114726021013,0.00032360069914723794,0.13471993833545873,0.185,3.5498251847765827
Maharashtra,Raigad,3087777,5079.857142857143,449.57142857142856,0.07143800820088968,0.0014256962742177966,0.08387608178582875,0.355,1.174110027675494
Assam,Kamrup_Metropolitan,1459166,5665.122448979592,565.0,0.0450247606486222,0.00011285714675589851,0.10814311533779354,0.08,2.4018587501609034
Maharashtra,Nagpur,5252740,1007.8775510204084,102.85714285714286,0.018053019460783686,0.0018754579572150011,0.0931301837290222,0.19,5.158704001362628
Maharashtra,Jalgaon,4791614,2304.5714285714284,254.28571428571428,0.08987136229587142,0.004126587390238239,0.12193263514369303,0.08,1.3567462652037094
Uttar_Pradesh,Lucknow,5643953,2288.5714285714284,290.85714285714283,0.05268664967273811,0.0013108918423922252,0.14695679219200544,0.08,2.7892605262400267
Andhra_Pradesh,Y.S.R._Kadapa,3160870,1173.265306122449,256.0,0.15032322936602402,0.0009781422154218281,0.2143480362493922,0.325,1.4259142592491365
Tamil_Nadu,Thiruvallur,1356153,3289.591836734694,382.7142857142857,0.0852480780578403,0.0018231628565822664,0.11383677284976858,0.11,1.335358819145823
Andhra_Pradesh,Srikakulam,2861294,1397.2857142857142,299.57142857142856,0.10688673519961032,0.002950216576533206,0.19505318652823672,0.445,1.8248586802092521
Maharashtra,Aurangabad,4606386,4038.6326530612246,293.0,0.05872082895268112,0.002930384591872263,0.07542319860686564,0.495,1.2844368846979963
Andhra_Pradesh,Prakasam,3733488,600.3061224489795,230.14285714285714,0.09193518991085603,0.006671195941740714,0.22130823774091737,0.26,2.407220107507327
Maharashtra,Kolhapur,4223670,970.2857142857143,229.85714285714286,0.035139371107906,0.0034353882940409103,0.18865307940975756,0.435,5.3687096115192725
Bihar,Patna,7071903,1529.0816326530614,300.2857142857143,0.12402144615745218,0.0002701680925242597,0.18797873859042585,0.495,1.5156954253845443
Gujarat,Surat,8350343,2962.8571428571427,279.42857142857144,0.07213740283637417,0.0027061320919224557,0.0821185211154186,0.135,1.1383625953610241
Andhra_Pradesh,Vizianagaram,2433613,933.0204081632653,190.14285714285714,0.05729246283520759,0.002488176401609588,0.15888815605310638,0.465,2.7732820023834934
Maharashtra,Ahmednagar,5048643,661.2857142857143,196.57142857142858,0.12149963405270835,0.0031435907244696804,0.24718042612804897,0.495,2.034412926880244
Maharashtra,Solapur,4787647,2541.5102040816323,309.7142857142857,0.05131907723020922,0.003187677074363508,0.11109534260171541,0.09,2.1647961849227992
Odisha,Ganjam,3897162,1801.918367346939,362.2857142857143,0.1482727791301242,0.0016157056594541131,0.1880719116672978,0.295,1.2684183352511784
Tamil_Nadu,Kancheepuram,5375809,2226.7959183673474,277.0,0.07944956067156053,0.0014858141623354862,0.10409750831538396,0.495,1.3102339073430058
Odisha,Khordha,2651917,705.5306122448981,133.14285714285714,0.057171870089830004,0.0007172379804148205,0.1495222091545669,0.495,2.6153107974189673
Andhra_Pradesh,Krishna,4836115,1068.5918367346937,260.0,0.13171096296979384,0.00554859737859529,0.18847646026988896,0.495,1.4309853638615757
Kerala,Thiruvananthapuram,3362979,1628.2448979591834,191.85714285714286,0.01359599501470529,0.00020510214163956027,0.1618328098392808,0.365,11.902976550391793
