State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Andhra_Pradesh,Anantapur,4523180,4206.285714285715,526.7142857142857,0.21098752521977263,0.0014124465576065904,0.1627173356988794,0.28,0.7712178031823769
Andhra_Pradesh,Chittoor,4601128,8357.57142857143,859.2857142857143,0.11614168361841862,0.0010092441799209526,0.10464717344369577,0.08,0.9010302777038445
Andhra_Pradesh,East_Godavari,5393020,12279.285714285714,1425.5714285714287,0.12149979712435979,0.0003400352050461354,0.11346884770235274,0.48,0.9339015404792235
Andhra_Pradesh,Guntur,5302318,7508.857142857143,717.2857142857143,0.09670316995480967,0.0006072779245808187,0.0917695633642237,0.2,0.9489819558873667
Andhra_Pradesh,Krishna,4836115,3000.8571428571427,407.85714285714283,0.12618804349678162,0.0019364403524653637,0.11920890931840454,0.08,0.9446925874672503
Andhra_Pradesh,Kurnool,4591225,4109.0,429.14285714285717,0.1515188741890468,0.0008597004713191772,0.1254440476231128,0.52,0.827910372846349
Andhra_Pradesh,Prakasam,3733488,14271.714285714286,931.0,0.07731697466228404,0.0005204999326588332,0.0550861382273154,0.52,0.712471465262685
Andhra_Pradesh,S.P.S._Nellore,3256832,5000.0,756.2857142857143,0.21427502143326957,0.0011849495078913481,0.15693723393752568,0.44,0.7324103056333131
Andhra_Pradesh,Srikakulam,2861294,6297.428571428572,601.7142857142857,0.11644994748501382,0.0004936092172404442,0.09724855103336895,0.4,0.8351103039001719
Andhra_Pradesh,Visakhapatnam,4749686,5950.142857142857,457.85714285714283,0.08327176041067079,0.0008171846950891149,0.06936497544584158,0.08,0.8329951847271487
Andhra_Pradesh,Vizianagaram,2433613,9648.285714285714,546.1428571428571,0.054965200446853206,0.0002648238920087218,0.05696086028073113,0.52,1.0363076968273328
Andhra_Pradesh,West_Godavari,4061068,7361.142857142857,1066.0,0.05481109930622766,0.0005242149612002942,0.1633509668069697,0.52,2.9802534317790936
Andhra_Pradesh,Y.S.R._Kadapa,3160870,6319.428571428572,596.2857142857143,0.15961926155827538,0.0009210338346136948,0.11041159998997682,0.36,0.6917185238929743
Bihar,Araria,3566532,781.7142857142857,65.85714285714286,0.12492062156361035,0.00034337724064843376,0.09196145402026289,0.4,0.736159113436972
Bihar,Begusarai,3668866,262.57142857142856,32.57142857142857,0.1628924208367604,0.0004500838334021029,0.11568124711210384,0.52,0.7101696108257342
Bihar,Bhagalpur,3723123,666.0,74.71428571428571,0.1349159889293825,0.0010662944515980718,0.10306559491666666,0.08,0.7639242445208854
Bihar,East_Champaran,6432169,514.8571428571429,44.857142857142854,0.11342444886486033,0.0006323898893603341,0.0827972216435066,0.44,0.7299768477795773
Bihar,Gaya,5423337,363.14285714285717,32.714285714285715,0.10956349455059998,0.0007651134126896122,0.09473495087963256,0.52,0.8646579891250263
Bihar,Katihar,3844591,390.14285714285717,46.285714285714285,0.11897052921434847,0.0002207706549364066,0.12205909671142724,0.52,1.0259607779966593
Bihar,Madhubani,5505630,490.85714285714283,51.57142857142857,0.08953155287230467,0.00026383552201121764,0.09773036666901695,0.44,1.0915745738086988
Bihar,Muzaffarpur,6001439,680.7142857142857,74.57142857142857,0.11496173751219362,0.0005192641948450024,0.0879175655765042,0.52,0.7647550174437739
Bihar,Nalanda,3426197,394.0,48.42857142857143,0.08767476367969256,0.0008004658976018106,0.1184128511614736,0.12,1.3505921908621086
Bihar,Patna,7071903,1867.142857142857,200.42857142857142,0.11518594693604386,0.000846894196093505,0.11381464408542678,0.48,0.988094877134808
Bihar,Purnia,4086253,655.5714285714286,60.857142857142854,0.1272581356857624,0.000197012874688986,0.07689269331702253,0.08,0.6042261494926587
Bihar,Rohtas,3490729,293.0,33.857142857142854,0.11940536147733773,0.0008337349568587495,0.13269335329631382,0.4,1.1112847166540178
Bihar,Saran,4713945,456.14285714285717,36.857142857142854,0.11213723365655837,0.0006082676350739913,0.08417138696751894,0.52,0.7506105173354806
Chandigarh,Chandigarh,1217412,2789.0,322.0,0.0884794327991645,0.0013544314036798971,0.13919955024917227,0.52,1.5732418918771225
Chhattisgarh,Bilaspur,3449806,2844.0,242.42857142857142,0.034526141479212034,0.0006054898888313945,0.06347728531255861,0.36,1.838528216388671
Chhattisgarh,Durg,3910011,3449.5714285714284,241.71428571428572,0.02748141267836324,0.00047421353192068347,0.07392314819208261,0.12,2.6899326121718636
Chhattisgarh,Raigarh,1734652,1606.2857142857142,172.57142857142858,0.07329612607837942,0.0009377329748220884,0.09758258354778489,0.2,1.331347081610216
Chhattisgarh,Raipur,5313458,11999.714285714286,811.1428571428571,0.06295145115833023,0.0008146875256788195,0.05067125923911683,0.52,0.8049259914862441
Chhattisgarh,Rajnandgaon,1808337,2650.8571428571427,282.42857142857144,0.04340654049955449,0.00014543510572153045,0.11115278419392952,0.52,2.56073814947474
