State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Uttar_Pradesh,Ghaziabad,6388981,1896.2857142857142,170.0,0.07992816644388377,0.00013908788736589035,0.09471619455192246,0.08,1.1850164812478354
Uttar_Pradesh,Gorakhpur,5146869,1655.5714285714287,135.28571428571428,0.11623555917350849,0.0024604202781369415,0.10843893322988055,0.2,0.932923917611222
Uttar_Pradesh,Jhansi,2258291,857.7142857142857,56.57142857142857,0.09692281200460198,0.002794590432871565,0.06937803928704961,0.52,0.7158071237528217
Uttar_Pradesh,Kanpur_Nagar,4988132,3624.4285714285716,168.42857142857142,0.08169835107891234,0.0016924207117035989,0.044237852324830636,0.24,0.5414779091698111
Uttar_Pradesh,Lucknow,5643953,7663.0,450.57142857142856,0.09550816302446874,0.0012611218960768176,0.04611003173065987,0.32,0.4827862904121263
Uttar_Pradesh,Meerut,3929657,2499.714285714286,164.42857142857142,0.06835780598769937,0.0009735493816882668,0.05686861398616041,0.24,0.8319256764383809
Uttar_Pradesh,Moradabad,5842497,1370.4285714285713,57.285714285714285,0.05919520864760836,0.0011777160018700227,0.05340701245703348,0.16,0.9022185017535411
Uttar_Pradesh,Prayagraj,7047792,3066.714285714286,212.42857142857142,0.08961463156506877,0.0011561185092731144,0.07125286918877581,0.08,0.7951030757409233
Uttar_Pradesh,Saharanpur,4074084,1176.142857142857,44.42857142857143,0.06786680431570645,0.0013089173748844379,0.04157513949972696,0.28,0.6125990448338409
Uttar_Pradesh,Shahjahanpur,3595030,623.4285714285714,38.0,0.11795599052121784,0.0013448088056762357,0.0855552335111951,0.24,0.7253148664442395
Uttar_Pradesh,Varanasi,4239659,2092.4285714285716,166.57142857142858,0.08997144858574903,0.0014876639841690544,0.09260522862525862,0.12,1.0292735093289003
Uttarakhand,Dehradun,2183252,3288.714285714286,194.57142857142858,0.09015271893633178,0.0014486995508198829,0.05911166465847341,0.2,0.6556836594159697
Uttarakhand,Haridwar,2404304,1719.2857142857142,102.71428571428571,0.07463829303893532,0.0008553863852982203,0.02800007103808072,0.08,0.37514350741481167
Uttarakhand,Nainital,1167991,1141.857142857143,66.14285714285714,0.08931886252603516,0.0014059941440503535,0.11618262472290043,0.16,1.3007624754405585
Uttarakhand,Udham_Singh_Nagar,2137842,1096.5714285714287,66.14285714285714,0.06592423973191382,0.0007867478265524036,0.032527516547179745,0.4,0.49340753385181974
West_Bengal,Bankura,4003781,677.2857142857143,69.14285714285714,0.123555466117801,0.0022699294097521896,0.08672655025466693,0.28,0.7019240263476452
West_Bengal,Cooch_Behar,3164699,694.4285714285714,74.14285714285714,0.12502605561575764,0.0014594483015259885,0.13600977386043175,0.16,1.087851433771776
West_Bengal,Dakshin_Dinajpur,1849043,414.0,45.142857142857146,0.13262499830005206,0.0008872530509764526,0.13063718463093044,0.4,0.9850117723310022
West_Bengal,Darjeeling,2090575,685.0,70.28571428571429,0.13514455017992397,0.0015930655993623738,0.11194510996597681,0.28,0.8283361024690917
West_Bengal,Hooghly,5987089,1249.7142857142858,129.28571428571428,0.1263584476704962,0.002290020172574205,0.11839110043658439,0.12,0.9369464615876876
West_Bengal,Howrah,5435576,1400.857142857143,157.28571428571428,0.12061102105474644,0.004643271304304377,0.11683447078540508,0.08,0.9686881825863397
West_Bengal,Jalpaiguri,4353029,543.4285714285714,54.0,0.1158797293307485,0.0012311513533091584,0.07984423746734236,0.48,0.6890267860347498
West_Bengal,Kolkata,4429215,5064.714285714285,565.1428571428571,0.11448695869888084,0.003019046752864949,0.13629816518365634,0.44,1.1905125852992784
West_Bengal,Murshidabad,8438930,653.7142857142857,67.85714285714286,0.11758249309769944,0.0005688124612691492,0.11471363864279804,0.36,0.9756013469410139
West_Bengal,Nadia,5732669,870.1428571428571,98.71428571428571,0.13747939159943992,0.0016668687280734363,0.14657235136261207,0.44,1.0661405295541706
