State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Maharashtra,Pune,11971755,40353.18367346939,2539.714285714286,0.06423309608791884,0.0017317205037458978,0.06583784879120792,0.105,1.0249832687668143
Delhi,Delhi,19960711,10804.897959183674,1033.2857142857142,0.10442814210094062,0.0016466288884851574,0.11172192979617303,0.495,1.0698450393590475
Maharashtra,Mumbai,12875246,19518.795918367345,738.8571428571429,0.05251598829817915,0.0023877441608259474,0.044566404107413714,0.495,0.8486254482039127
Tamil_Nadu,Chennai,4937551,11329.714285714286,1102.5714285714287,0.08873515169405778,0.0017064223293940853,0.08429673495766221,0.44,0.9499813022048083
Maharashtra,Thane,14587316,21157.5306122449,1284.5714285714287,0.06171899285434322,0.001497261294047159,0.0303189308611524,0.36,0.49124150377348275
Karnataka,Bengaluru_Urban,13624407,33454.87755102041,2348.0,0.06764488100337394,0.0008158366884012826,0.06720654553846998,0.1,0.9935200497302656
Andhra_Pradesh,East_Godavari,5393020,14513.18367346939,1180.857142857143,0.06946702074352379,0.0005193584333065869,0.10358604519286228,0.495,1.4911542784497391
Andhra_Pradesh,Kurnool,4591225,9632.714285714286,805.4285714285714,0.12291533452744532,0.0007528646421259339,0.1134138941155985,0.26,0.922699308036905
Andhra_Pradesh,Anantapur,4523180,6617.714285714285,760.5714285714286,0.13130386546748354,0.0012045814470047712,0.11113289204331367,0.495,0.8463794393839451
West_Bengal,Kolkata,4429215,6735.306122448978,627.5714285714286,0.10174355808248645,0.002848166388081444,0.09298778268966747,0.49,0.9139427049944487
Maharashtra,Nashik,7319991,7566.673469387754,887.0,0.08460653639369242,0.0012656321347181026,0.12312022475597764,0.335,1.455209372749556
Andhra_Pradesh,West_Godavari,4061068,4461.775510204082,776.7142857142857,0.1531089091476884,0.0016375592153266322,0.1799651799438999,0.495,1.1754063231572371
Andhra_Pradesh,Visakhapatnam,4749686,7662.7959183673465,744.8571428571429,0.12229881287980793,0.0008187492208258783,0.08193768281204575,0.495,0.669979379869958
Andhra_Pradesh,Chittoor,4601128,7572.30612244898,905.8571428571429,0.08762539387977462,0.001362621377055135,0.12227584195838694,0.085,1.395438428797867
Andhra_Pradesh,Guntur,5302318,7637.65306122449,653.7142857142857,0.09404922084118769,0.0010584321728923588,0.10501379106782041,0.16,1.1165833180600995
West_Bengal,North_24_Parganas,11087990,5581.510204081633,599.0,0.10920734519582034,0.0026441715443851076,0.110561876089629,0.495,1.0124032947727082
Andhra_Pradesh,S.P.S._Nellore,3256832,6019.69387755102,559.1428571428571,0.10134209980378017,0.0013159178160822656,0.08833036554850936,0.185,0.8716058352800633
Maharashtra,Raigad,3087777,4336.142857142857,452.85714285714283,0.08954777022782913,0.002272208030931745,0.10217914521681377,0.355,1.1410573926837895
Assam,Kamrup_Metropolitan,1459166,7131.7959183673465,527.0,0.0450247606486222,0.00011285714675589851,0.05428614476746978,0.08,1.2056953548542846
Maharashtra,Nagpur,5252740,6206.122448979592,708.8571428571429,0.06882657522086631,0.0028998586289704477,0.12400012221755971,0.19,1.8016314456972473
Maharashtra,Jalgaon,4791614,4370.183673469388,494.0,0.08987136229587142,0.002242626162675325,0.11896093302032885,0.08,1.3236800909803697
Uttar_Pradesh,Lucknow,5643953,6496.979591836735,621.5714285714286,0.07024188099463634,0.0013724521529079171,0.10629245992682428,0.08,1.5132348169170007
Andhra_Pradesh,Y.S.R._Kadapa,3160870,5990.34693877551,493.57142857142856,0.10220328747115802,0.0010402820349322004,0.09061216470168239,0.325,0.8865875740763557
Tamil_Nadu,Thiruvallur,1356153,3647.0612244897966,405.57142857142856,0.10174591452202954,0.0016527917067868795,0.11138202330280154,0.11,1.0947075745108727
Andhra_Pradesh,Srikakulam,2861294,4616.65306122449,560.7142857142857,0.09380996207914094,0.0010338414129263688,0.11394169638892274,0.445,1.2146012413137748
Maharashtra,Aurangabad,4606386,5253.265306122449,288.14285714285717,0.03651993782618952,0.0005977121072865372,0.0560060830148591,0.495,1.533575530205188
Andhra_Pradesh,Prakasam,3733488,3517.1836734693884,462.57142857142856,0.08328806856983413,0.0017225983944928922,0.125865181366477,0.26,1.511203027369322
Maharashtra,Kolhapur,4223670,5775.081632653062,682.4285714285714,0.07979587533859947,0.0027062709992633194,0.11923587641872205,0.435,1.4942611496241631
Bihar,Patna,7071903,3868.061224489796,433.2857142857143,0.11761289615674006,0.0005973015784155975,0.1076433721792421,0.495,0.9152344317394259
Gujarat,Surat,8350343,3140.061224489796,242.28571428571428,0.09375539854429157,0.002482945822347322,0.0730522138543062,0.135,0.7791787458489139
Andhra_Pradesh,Vizianagaram,2433613,5718.367346938775,530.7142857142857,0.06506536185546169,0.0008868148995305296,0.10047586926023547,0.465,1.5442297774879947
Maharashtra,Ahmednagar,5048643,3934.897959183673,483.14285714285717,0.1558524419108164,0.002008094499838226,0.16495613540554813,0.495,1.0584122608739177
Maharashtra,Solapur,4787647,4653.224489795918,346.2857142857143,0.08197560125134597,0.0017843652821039747,0.09802749732522187,0.09,1.1958130935161924
Odisha,Ganjam,3897162,2123.30612244898,274.57142857142856,0.14084798065178575,0.0016565324929666645,0.10104165659360231,0.295,0.7173809388393333
Tamil_Nadu,Kancheepuram,5375809,2744.122448979592,272.0,0.11570388184867228,0.001464826133711428,0.1114560380588541,0.495,0.9632869379838622
Odisha,Khordha,2651917,3069.3469387755104,328.2857142857143,0.07236123916860067,0.00029892883543024577,0.09764206472739292,0.495,1.3493697157381217
Andhra_Pradesh,Krishna,4836115,3662.0612244897957,291.57142857142856,0.10075880935520784,0.0007045006612378372,0.0892439389835934,0.495,0.8857184751854228
Kerala,Thiruvananthapuram,3362979,3253.4285714285716,372.57142857142856,0.06446595958842362,0.00048642735822273137,0.07809708764082782,0.365,1.2114469115085038
Uttar_Pradesh,Kanpur_Nagar,4988132,4554.285714285713,316.2857142857143,0.07177109959721154,0.0010274253731657305,0.06539983589451169,0.495,0.9112280048869784
Tamil_Nadu,Madurai,3522087,1190.734693877551,112.0,0.08351598892548305,0.002460314194151628,0.014046815730105704,0.21,0.16819313176832454
Maharashtra,Satara,3190531,2136.918367346939,260.14285714285717,0.07840156275640946,0.003173881474585112,0.12327213500373982,0.105,1.5723173195761602
Maharashtra,Sangli,3055687,2472.8979591836737,263.14285714285717,0.11612088508199132,0.004765870068196288,0.11628479214269252,0.08,1.0014115209385932
Madhya_Pradesh,Indore,4232165,2535.1020408163263,189.28571428571428,0.025272094702529814,0.0005124657470843586,0.07251700912904302,0.185,2.869449880693263
Karnataka,Dakshina_Kannada,2278916,2671.163265306123,238.42857142857142,0.12092762451066265,0.002535141942302909,0.06092053139419079,0.495,0.50377679740843
