State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Gujarat,Surat,8350343,2610.469387755102,259.7142857142857,0.07477262188466664,0.001955069297959007,0.08872948247302302,0.135,1.186657365176845
Andhra_Pradesh,Vizianagaram,2433613,7252.816326530612,594.1428571428571,0.06332004850905361,0.0004346765607080838,0.07216367497988062,0.465,1.1396655037237144
Maharashtra,Ahmednagar,5048643,3734.9591836734694,505.2857142857143,0.1188584512270385,0.0018293076903110803,0.14322116886988612,0.495,1.2049725315393094
Maharashtra,Solapur,4787647,4394.224489795918,338.0,0.06460697581399101,0.001976331627591238,0.05764136773781882,0.09,0.8921848919809098
Odisha,Ganjam,3897162,1591.5918367346942,190.57142857142858,0.14084798065178575,0.0009320809281543841,0.11139316034554722,0.295,0.7908750968957177
Tamil_Nadu,Kancheepuram,5375809,2242.571428571429,229.85714285714286,0.11905766008926164,0.002199999527855778,0.09532670380764188,0.495,0.8006767791015896
Odisha,Khordha,2651917,4978.938775510204,627.7142857142857,0.078211213168481,0.0002563971365909117,0.10003357337264969,0.495,1.279018305944947
Andhra_Pradesh,Krishna,4836115,2152.9591836734694,322.14285714285717,0.12351385707920594,0.0018852552360399803,0.10257592045661022,0.495,0.8304810721831088
Kerala,Thiruvananthapuram,3362979,5358.938775510204,382.14285714285717,0.07803563902276443,0.0006601780590975963,0.0900407461157131,0.365,1.153841337666839
Uttar_Pradesh,Kanpur_Nagar,4988132,3440.7346938775513,290.57142857142856,0.08434899895981006,0.0025870915691853518,0.0636931530075757,0.495,0.7551145098701612
Tamil_Nadu,Madurai,3522087,945.9183673469388,92.0,0.10397524850466834,0.0033846859839669484,0.09167674139125151,0.21,0.8817169731230347
Maharashtra,Satara,3190531,4020.3469387755104,566.0,0.08217910720356326,0.0016985148530594446,0.12842204131349655,0.105,1.5627091323271056
Maharashtra,Sangli,3055687,3821.4897959183677,563.4285714285714,0.08516465642982916,0.004861045421186872,0.1327275410605572,0.08,1.5584814948430767
Madhya_Pradesh,Indore,4232165,3203.5102040816323,226.28571428571428,0.04701331419336651,0.0012644067149229995,0.058961087432351,0.185,1.2541359494428133
Karnataka,Dakshina_Kannada,2278916,2387.8571428571427,311.7142857142857,0.11093556520470725,0.002949829466154148,0.12225684731100585,0.495,1.1020527734762757
Tamil_Nadu,Virudhunagar,2131921,508.2040816326531,108.57142857142857,0.18440022410489007,0.0028867437288681223,0.14463993393963462,0.355,0.7843804672241661
Haryana,Faridabad,2331927,731.2857142857143,119.14285714285714,0.1540637592641858,0.0017597741378094151,0.15718439367021533,0.495,1.0202554735840135
Tamil_Nadu,Theni,1400617,1972.9591836734694,148.28571428571428,0.1108161003541228,0.0005085766820501821,0.06538324431150377,0.495,0.5900157477349026
Puducherry,Puducherry,1196990,3757.530612244898,434.85714285714283,0.08475186020513258,0.0020716853086934885,0.11897645695308463,0.09,1.4038211865216312
Karnataka,Belagavi,5352819,4064.204081632652,283.14285714285717,0.0975512129250262,0.0009612766975281566,0.08874566982680375,0.21,0.9097341505636631
Rajasthan,Jodhpur,4596008,2184.795918367347,203.85714285714286,0.11524454195925429,0.0007739167141198384,0.13623136640055677,0.495,1.1821068840615685
Karnataka,Kalaburagi,2978691,1841.9591836734692,199.14285714285714,0.10689312072189673,0.001244040875043397,0.10300085723233866,0.495,0.9635873341214862
Karnataka,Udupi,1239220,2771.979591836735,194.57142857142858,0.07964836942360363,0.00037423071890464846,0.07119922514114814,0.495,0.8939194318276702
Tamil_Nadu,Cuddalore,2932641,3038.4897959183677,327.7142857142857,0.10775114996709732,0.0009473059070580277,0.11503132825686535,0.16,1.0675647386778804
Tamil_Nadu,Thoothukkudi,1905099,715.7346938775509,96.14285714285714,0.06738665508286257,0.0017898677979781249,0.0943997325619972,0.32,1.4008668696482676
West_Bengal,South_24_Parganas,9485640,1671.4897959183672,176.71428571428572,0.12470976679329115,0.0026115707879193245,0.1023843503065177,0.42,0.8209810100617199
Chhattisgarh,Raipur,5313458,3944.020408163265,524.4285714285714,0.04239678710804657,0.0012466711750599077,0.09978708854852215,0.47,2.3536474189475403
Karnataka,Dharwad,2096774,2429.1224489795923,265.85714285714283,0.10822532154158561,0.003214526277730836,0.11066101714067288,0.495,1.0225057829756723
Tamil_Nadu,Salem,3962368,2711.8163265306125,408.57142857142856,0.10043601804563088,0.0017558858782233098,0.14603363760886845,0.46,1.4539966881454949
Punjab,Ludhiana,3978950,2774.5714285714284,248.14285714285714,0.11475082732050902,0.004971489307163341,0.0951755908849876,0.405,0.829410934172648
Tamil_Nadu,Vellore,4401028,1186.8979591836735,152.85714285714286,0.14273504594573835,0.002861410249585762,0.14428257964654492,0.435,1.0108420023306322
Madhya_Pradesh,Bhopal,2973789,1500.0204081632653,154.71428571428572,0.09005989830349245,0.002617433916192956,0.09758523293637941,0.08,1.0835592175279543
Tamil_Nadu,Tiruvannamalai,2746014,871.1836734693878,133.71428571428572,0.13161008327485274,0.0030639159886185533,0.11469738936708909,0.08,0.8714939350623812
Uttar_Pradesh,Prayagraj,7047792,2578.224489795918,308.0,0.0902311783868315,0.0017650910964453752,0.11945512697845515,0.44,1.32387860952383
Tamil_Nadu,Kanyakumari,2064474,1451.7142857142856,124.42857142857143,0.11214991473672944,0.0025289047982720836,0.09769804409446244,0.415,0.8711379257292117
Tamil_Nadu,Tirunelveli,3457579,1290.6734693877552,138.85714285714286,0.10874308383318489,0.001801992243467934,0.10271709864743331,0.495,0.944585117753368
Karnataka,Davanagere,2095957,1967.8163265306123,324.2857142857143,0.11511087008584711,0.0023978129198314463,0.12888963018660163,0.19,1.1196999040184357
Kerala,Malappuram,4607416,3007.775510204082,297.85714285714283,0.11692004912579591,0.0003105765794064385,0.12831543738027917,0.145,1.097463081308004
Uttar_Pradesh,Gorakhpur,5146869,2578.979591836735,268.2857142857143,0.09919073701187564,0.0011996438674725218,0.09824438193666249,0.495,0.990459239403576
Uttar_Pradesh,Ghaziabad,6388981,1184.326530612245,144.57142857142858,0.08767132971488624,8.747339602458054e-05,0.10685922107493731,0.175,1.2188616440796727
Karnataka,Shivamogga,1858248,2644.877551020408,265.0,0.10560477391333452,0.0013313122186513879,0.10000781624597326,0.41,0.947000902895219
Odisha,Cuttack,2909014,2281.122448979592,337.2857142857143,0.098872173686119,0.0004892136211912814,0.17982281847967022,0.45,1.818740417809952
Uttar_Pradesh,Varanasi,4239659,1776.877551020408,174.14285714285714,0.09437211179503824,0.0015211856223472564,0.09273392363830224,0.165,0.982641183655041
Gujarat,Vadodara,4701190,1620.0408163265308,125.85714285714286,0.06500315572090987,0.0008823367138574262,0.09413386115563223,0.495,1.4481429418564638
Karnataka,Hassan,1827184,2052.6122448979595,265.7142857142857,0.09239298394539859,0.0015538925636371817,0.12309122921238373,0.49,1.3322573203732315
Maharashtra,Latur,2847849,2783.469387755102,190.71428571428572,0.06391728161492831,0.0021816007505782915,0.07348093512921682,0.495,1.1496254733094726
Uttar_Pradesh,Gautam_Buddha_Nagar,2361277,907.8979591836735,106.28571428571429,0.09405712870415125,0.000124473226764339,0.12022153213353072,0.32,1.2781756554750612
Jharkhand,Ranchi,3536714,2773.591836734694,243.71428571428572,0.05201541960025922,0.0006220203175566754,0.07976651134703647,0.495,1.5335166371826972
Rajasthan,Alwar,4420767,1313.3469387755104,112.57142857142857,0.09441470882734827,2.7568654284469402e-05,0.08373950420845197,0.47,0.8869328227403894
West_Bengal,Hooghly,5987089,1390.7142857142858,120.0,0.12415543890001056,0.0019165694630594446,0.10335603182095089,0.495,0.8324728480416342
Tamil_Nadu,Tiruchirappalli,3028346,945.5102040816327,102.0,0.11439477085829367,0.0017089563774664927,0.10233468944814626,0.495,0.8945748890472729
Tamil_Nadu,Viluppuram,3978908,867.8367346938775,173.71428571428572,0.16157461838133802,0.0009408844422819587,0.21545993251770473,0.3,1.3335011072666751
Maharashtra,Nanded,3867378,2767.244897959183,260.7142857142857,0.04134586864908136,0.0023036812397689488,0.07095584000721822,0.325,1.7161530843492085
Karnataka,Raichur,2196148,1374.8367346938776,159.14285714285714,0.1041788374456024,0.0011874742008910132,0.08400214255927577,0.285,0.8063263578184772
Karnataka,Vijayapura,2575205,829.1836734693877,123.85714285714286,0.16192308102187727,0.004339040353860318,0.15984263329524853,0.495,0.9871516295669568
Tamil_Nadu,Thanjavur,2590519,829.9591836734693,116.28571428571429,0.13580648013483995,0.0028157782570291884,0.12163909417363127,0.105,0.8956796027174688
Tamil_Nadu,Dindigul,2397684,858.5918367346939,98.42857142857143,0.09209863701315336,0.0020957558231621894,0.08299227473352457,0.495,0.9011238105692243
Uttar_Pradesh,Bareilly,5356663,1480.2040816326532,116.71428571428571,0.08329576082297473,0.001237926930657326,0.06550639903795959,0.495,0.7864313668636489
Karnataka,Koppal,1591085,1399.612244897959,206.57142857142858,0.10974130983933693,0.002605073395325383,0.13653256561706054,0.495,1.2441310005953679
Punjab,Jalandhar,2424458,1871.5102040816328,154.85714285714286,0.0682220509382102,0.002204137672771818,0.08454106996771836,0.46,1.239204462561358
West_Bengal,Purba_Medinipur,5795189,1434.102040816327,169.0,0.12209938755461894,0.0017261502740060744,0.11561202568575056,0.46,0.9468681866568219
Punjab,Patiala,2227327,1462.4285714285713,167.28571428571428,0.1204177924648512,0.0037753053511396873,0.11515427460861637,0.255,0.956289533726744
Assam,Dibrugarh,1467813,3215.122448979592,101.85714285714286,0.05438429990681065,0.00041889931833474737,0.08973008514119106,0.38,1.649926270908086
Kerala,Ernakulam,3449887,1834.7755102040815,182.85714285714286,0.07371344039731935,0.0003081565936437147,0.09609335633487306,0.1,1.303606992387342
Tamil_Nadu,Pudukkottai,1775923,1331.530612244898,116.42857142857143,0.08834898672959605,0.002256322108240659,0.0812713209421794,0.27,0.9198896778626471
Bihar,Muzaffarpur,6001439,1104.4081632653063,93.42857142857143,0.10804361001996929,0.00036370265372181765,0.07109965971972533,0.495,0.6580644584773153
Maharashtra,Osmanabad,1828220,2020.3061224489793,106.28571428571429,0.08364239318471811,0.0016385347070523057,0.0815037927037636,0.21,0.9744316201446847
Assam,Cachar,2049170,3449.224489795918,129.14285714285714,0.0003492055309087412,0.0003330938870520409,0.03993037536586152,0.495,114.34634285989196
Karnataka,Tumakuru,2766758,1341.2857142857142,208.0,0.08432564494129212,0.0026752110871562573,0.11406299578394903,0.145,1.3526489582541608
Kerala,Kozhikode,3285453,1463.9591836734694,208.57142857142858,0.0857560724979489,0.0006787448061609508,0.13158908142020548,0.3,1.534457882540654
Bihar,Bhagalpur,3723123,702.5714285714287,96.57142857142857,0.1282681102839375,0.0006978337445519121,0.10148457551217306,0.48,0.7911910083303189
Karnataka,Mandya,1844483,1530.265306122449,175.0,0.08260920228478767,0.0013986483689581628,0.07940575271489851,0.315,0.9612216377680834
Karnataka,Yadgir,1412778,1518.938775510204,99.85714285714286,0.09037192763062264,0.0009350412025610905,0.10492160495884659,0.49,1.1609977535025353
Rajasthan,Kota,2374146,1473.9795918367347,159.42857142857142,0.060888917371323056,0.0009498940144494492,0.060282279713472955,0.35,0.9900369774330097
Karnataka,Gadag,1155573,1217.4285714285713,161.85714285714286,0.11132982665166812,0.0013027329141911833,0.13872490924354283,0.34,1.2460713666391416
Bihar,Begusarai,3668866,817.0816326530613,71.57142857142857,0.13723211308306982,0.00035411533447597275,0.04989290516524658,0.495,0.36356581593293136
Madhya_Pradesh,Gwalior,2475115,1035.5714285714287,157.14285714285714,0.09383568364220872,0.0018397228286407086,0.14172732457741463,0.26,1.5103777057543972
Maharashtra,Amravati,3167458,1078.4285714285718,112.14285714285714,0.08719839199426292,0.0021950502635363534,0.0728340487755388,0.095,0.8352682556385994
Uttar_Pradesh,Moradabad,5842497,1121.4693877551022,164.28571428571428,0.09232079620703101,0.00021798915567476426,0.1395646535855385,0.08,1.5117358094763642
West_Bengal,Darjeeling,2090575,840.8367346938776,91.42857142857143,0.11633044633589232,0.0022075552930855553,0.10727524187394319,0.115,0.9221596344966893
Bihar,East_Champaran,6432169,1085.8775510204082,74.57142857142857,0.12018186120645989,0.0,0.07277953138048388,0.495,0.6055783347826195
Karnataka,Uttara_Kannada,1516739,1014.6530612244898,130.0,0.09278947072055699,0.0015503818957911092,0.12868913191034884,0.495,1.3868936950605806
Maharashtra,Beed,3037079,1749.9591836734696,91.57142857142857,0.07950732771306347,0.0026731383907971228,0.06333035176244649,0.425,0.7965347796746661
Gujarat,Rajkot,4483728,1725.5714285714287,107.71428571428571,0.03296437832422643,0.001020176888761614,0.06324295332825701,0.35,1.9185240718396324
Tamil_Nadu,Ramanathapuram,1522413,490.57142857142856,43.285714285714285,0.10802745936912353,0.002469837961593085,0.10046683916267074,0.305,0.9300120520226381
Uttarakhand,Haridwar,2404304,1106.2857142857144,132.28571428571428,0.1206899946877381,0.0018729798626661996,0.14752694228582025,0.245,1.2223626545640136
Kerala,Palakkad,2995210,815.6326530612245,111.42857142857143,0.10204495183114336,9.247154286512253e-05,0.10626719033931062,0.09,1.0413762604852215
Bihar,Gaya,5423337,492.59183673469386,57.42857142857143,0.121542810859799,0.00016825228504417444,0.07890234899428271,0.13,0.6491733113305851
Bihar,Nalanda,3426197,605.6326530612247,39.142857142857146,0.12063166628845388,0.00041896584869088573,0.06656263673218403,0.11,0.5517841109234101
Bihar,Katihar,3844591,765.265306122449,51.714285714285715,0.1431510797400237,0.00022492321502652022,0.07694630643242815,0.16,0.5375181701190808
Bihar,Madhubani,5505630,1092.2448979591838,88.71428571428571,0.11986874920572907,0.00015934015503403783,0.06629418536032898,0.36,0.5530564538264197
Karnataka,Bidar,1907010,703.9387755102042,55.42857142857143,0.11547029305095714,0.0017781471031462141,0.07940022036389396,0.495,0.6876246544975388
Uttar_Pradesh,Jhansi,2258291,772.4285714285714,88.42857142857143,0.09954390809251015,0.0007681686154083805,0.11045575539483098,0.32,1.1096184338290196
Odisha,Sundargarh,2362022,953.9795918367347,75.71428571428571,0.10588036056363934,0.0008742616125085182,0.07225937201579724,0.13,0.6824624664209165
Haryana,Sonipat,1623165,433.93877551020404,81.71428571428571,0.10721806036905365,0.0009015703186266761,0.17062240989316563,0.21,1.5913588560161305
Bihar,Rohtas,3490729,548.1632653061224,37.0,0.13323523977290647,0.0009967434389726868,0.09025824721179766,0.26,0.6774352443515607
Maharashtra,Jalna,2340859,1439.4897959183675,61.42857142857143,0.04842053869741122,0.0009976278840186648,0.038437991927020805,0.495,0.793836519812942
Chandigarh,Chandigarh,1217412,1445.3469387755101,187.28571428571428,0.08295941905955358,0.0015068250761698892,0.1322428908286678,0.43,1.5940672238041518
Kerala,Kollam,2681357,1035.8367346938774,152.57142857142858,0.0697011557968097,0.0007340162807414125,0.13687501302712726,0.305,1.9637409374693924
Bihar,Saran,4713945,749.2857142857143,56.285714285714285,0.10763217340235812,0.0005454236486775642,0.05860954424978225,0.25,0.5445355454329065
Uttar_Pradesh,Aligarh,4419128,1196.857142857143,131.71428571428572,0.06566221261072401,0.00010549791648149887,0.09300697303631542,0.135,1.4164459182590114
Karnataka,Haveri,1755246,1270.387755102041,107.42857142857143,0.09535893488169146,0.003977567117914957,0.11641962490001452,0.495,1.220857018217038
Assam,Nagaon,3377084,1541.5102040816325,34.142857142857146,0.0623741539761784,0.00016062621978389286,0.0698431996843211,0.495,1.1197458439435546
Assam,Kamrup,1730282,1981.714285714286,34.714285714285715,0.057247078020653035,0.000456004590718733,0.09539232428470223,0.495,1.666326519762066
Uttar_Pradesh,Meerut,3929657,867.4897959183675,101.28571428571429,0.06791159771150056,0.0009094327976107185,0.11903617937847734,0.495,1.7528107626647553
Karnataka,Chikkaballapura,1358942,616.2448979591836,100.28571428571429,0.12679151088520654,0.0015946123468150962,0.14686557662937763,0.495,1.1583234208979936
Maharashtra,Ratnagiri,1544901,1451.4897959183675,98.28571428571429,0.051176264872064885,0.002008836630912352,0.07522098122906555,0.08,1.469841173776747
Rajasthan,Ajmer,3011068,507.81632653061223,61.714285714285715,0.15774613794653033,0.001597090184420002,0.12135186068889127,0.29,0.7692857794719813
Madhya_Pradesh,Jabalpur,2782697,821.530612244898,129.42857142857142,0.12327496849863309,0.0023712728702512467,0.15129233474535195,0.275,1.227275387598493
Uttarakhand,Dehradun,2183252,945.3673469387755,153.28571428571428,0.10756226578036923,0.003838935165129214,0.1679398881850502,0.24,1.5613271714447303
Tamil_Nadu,Sivaganga,1529329,302.89795918367344,38.57142857142857,0.1546617119897797,0.0025506852102194434,0.12380026379777777,0.085,0.8004583823949827
Bihar,Purnia,4086253,658.7959183673469,76.42857142857143,0.14374199801984286,0.00024856419228511643,0.12204465357837366,0.375,0.8490535491340951
Uttar_Pradesh,Ballia,3741668,645.2448979591837,52.42857142857143,0.10179914948245458,0.0011931337870280804,0.07646646044638318,0.235,0.7511502879457989
Kerala,Kottayam,1993556,1126.3265306122448,140.85714285714286,0.07986588448187472,0.00011199117934652493,0.1426597589961276,0.48,1.7862415212906548
Rajasthan,Pali,2255261,317.06122448979585,46.42857142857143,0.12972831332304344,0.0013451234731804106,0.11630847746933727,0.495,0.8965543025269379
Tripura,West_Tripura,1919859,1253.3265306122448,162.57142857142858,0.05365223430508136,0.0015120236067489887,0.105459490070532,0.495,1.9656122701407053
West_Bengal,Nadia,5732669,750.3673469387757,133.28571428571428,0.14273489142803822,0.0015222940970101666,0.1681073375121684,0.475,1.1777592418383702
Uttar_Pradesh,Saharanpur,4074084,1117.8979591836735,139.71428571428572,0.061737240409203635,0.001939181443046231,0.10647386257411452,0.435,1.7246294435642067
Uttar_Pradesh,Deoria,3495943,917.3877551020408,85.85714285714286,0.1317593169256068,0.0009697430564692335,0.14442041797110866,0.465,1.0960926433206275
Maharashtra,Akola,1997502,548.530612244898,48.714285714285715,0.061229182929863415,0.0031772243431329385,0.10631860155883813,0.38,1.7364040555730358
Odisha,Jajpur,2031329,990.5714285714286,125.42857142857143,0.0841138671302698,0.00030141903495965527,0.17992485028954838,0.48,2.1390628730800487
West_Bengal,Dakshin_Dinajpur,1849043,887.5918367346939,52.0,0.1486061488992161,0.0011313825968659425,0.07094873757348609,0.495,0.4774280075153764
Uttarakhand,Udham_Singh_Nagar,2137842,1204.857142857143,97.42857142857143,0.06162924995017077,0.0009942205087621855,0.10327471332806935,0.495,1.67574185003988
Odisha,Balasore,2623782,920.5306122448981,107.42857142857143,0.12378314877140552,0.0007762889816366512,0.10437385768689722,0.495,0.8431992458007989
Uttar_Pradesh,Jaunpur,5092293,479.97959183673464,43.0,0.10985594216034303,0.0008723798735192064,0.10080687708394495,0.495,0.9176278961479363
Haryana,Panipat,1469296,975.8571428571429,98.14285714285714,0.08856026253408593,0.001692088629279803,0.12132657540067784,0.385,1.3699888858615397
Uttar_Pradesh,Barabanki,3898578,948.5510204081635,104.14285714285714,0.08857413385657133,0.0010492471761625356,0.12565289013566558,0.295,1.418618333193482
Kerala,Kannur,2630254,852.7551020408163,113.71428571428571,0.11265230889095959,0.0006763900686317668,0.15130295683544787,0.14,1.343096811108414
West_Bengal,Jalpaiguri,4353029,702.3469387755102,100.0,0.1128727259715818,0.001429136741210641,0.1424912574444183,0.495,1.2624064513183957
Bihar,West_Champaran,4958749,531.4081632653061,52.42857142857143,0.106782971698006,0.0006610113774615761,0.07254709811021844,0.495,0.679388267217264
Bihar,Bhojpur,3254287,486.795918367347,40.42857142857143,0.12069433182358726,0.0009842365516329924,0.07128747981347422,0.2,0.5906448027540472
Haryana,Rewari,1042054,503.51020408163265,67.85714285714286,0.1339813939813956,0.0007230628281671843,0.159551055280808,0.495,1.1908448668847478
Odisha,Puri,1896950,984.0816326530612,117.57142857142857,0.14244739883974392,0.0007230134255878708,0.15329299728323637,0.495,1.0761375674939067
Bihar,Vaishali,4381971,348.7755102040816,35.714285714285715,0.11381242764107256,0.0008924175334722842,0.0592009372475817,0.495,0.5201623273890812
Karnataka,Kolar,1684505,683.2448979591837,72.85714285714286,0.09121576322527536,0.0020808583354218206,0.06928176493886883,0.265,0.7595371949885877
Kerala,Pathanamthitta,1165397,793.6122448979593,120.42857142857143,0.07564365288502724,9.147475407556539e-05,0.16298338842340487,0.08,2.1546208069978796
Odisha,Mayurbhanj,2820002,1064.5102040816325,166.42857142857142,0.09598502885470071,0.00041195887296878545,0.1634400950199674,0.495,1.7027665352622663
West_Bengal,Murshidabad,8438930,792.7551020408164,83.14285714285714,0.11528681719576782,0.0018493148222983177,0.09981622462546036,0.1,0.8658077918480745
Maharashtra,Buldhana,2952348,947.1224489795917,78.28571428571429,0.03968358906602341,0.000637451382413965,0.05944853867061271,0.44,1.4980635590118991
Assam,Tinsukia,1511412,1549.2244897959185,0.0,0.06328243190417547,0.0006675019504732575,0.063170786294569,0.495,0.9982357566508264
Bihar,Samastipur,5229372,410.85714285714283,46.57142857142857,0.10736971281882758,0.0007928712973026595,0.07470948482961835,0.495,0.6958152617552483
Uttar_Pradesh,Ayodhya,2874258,821.265306122449,106.57142857142857,0.06470725663229975,0.0015946389573853162,0.11630882599191728,0.495,1.7974618620110023
Uttar_Pradesh,Rampur,2781652,738.3469387755101,113.0,0.08884056965685058,0.0011202818803538184,0.12461920019545689,0.495,1.4027285132997498
Bihar,Saharsa,2340509,681.1224489795919,55.857142857142854,0.12553310625083466,7.058147380996256e-05,0.07282744352412722,0.495,0.5801453154405871
Karnataka,Ramanagara,1131764,802.4489795918367,90.14285714285714,0.07525973207501437,0.0007323334037206366,0.08962297817931401,0.095,1.1908490198979613
Maharashtra,Yavatmal,3089185,836.2040816326531,94.0,0.03522382456832073,0.0015278153836700708,0.07471565030264596,0.495,2.1211680224481646
Chhattisgarh,Durg,3910011,1181.3673469387757,134.42857142857142,0.02517473589700509,0.0016452835415591718,0.07969171985526012,0.495,3.165543431370839
Tamil_Nadu,Erode,2486748,1044.6938775510203,132.14285714285714,0.08067449519606966,0.001996579873004501,0.13301284151472734,0.08,1.6487595142858424
Uttar_Pradesh,Azamgarh,5318554,758.2448979591837,62.57142857142857,0.08731744474514339,0.0017131874755818481,0.06629675039665768,0.08,0.7592612288433362
Uttar_Pradesh,Shahjahanpur,3595030,683.591836734694,80.42857142857143,0.10927254561622693,0.0013578196216313826,0.0906568784872275,0.475,0.8296400342463056
Uttar_Pradesh,Kushinagar,4303027,826.9795918367348,85.71428571428571,0.11545863170829995,0.0007059626517486698,0.11151087301060159,0.495,0.96580802457739
Jharkhand,Dhanbad,2972477,702.8979591836734,78.57142857142857,0.14681482773455481,0.001699725468817853,0.12948628935224746,0.495,0.8819701071771999
Bihar,Siwan,4003684,412.81632653061223,21.714285714285715,0.10106134356812213,0.0005850037996112492,0.06574667040267952,0.495,0.6505620060192635
Bihar,Araria,3566532,618.5918367346939,83.85714285714286,0.122812868631365,0.0005969771114156243,0.07440512207002924,0.23,0.6058414146595956
Odisha,Nayagarh,1060750,854.0816326530612,99.85714285714286,0.13997044674301812,0.0009590983002395696,0.1611065848380945,0.085,1.1510042911692764
Bihar,Buxar,2035854,338.1632653061224,26.571428571428573,0.11225638390951344,0.0003599276540020594,0.004866381783967422,0.08,0.043350601671705985
West_Bengal,Cooch_Behar,3164699,503.46938775510205,106.14285714285714,0.12550100837680125,0.00038381417315894926,0.16469727002782908,0.225,1.3123183005298722
