State,District,Population,active_infs,new_infs,gamma,gamma_d,beta,delta,repr_ratio
Uttar_Pradesh,Moradabad,5842497,38.877551020408156,4.285714285714286,0.09186427778546177,0.004533849403770543,0.08198771835976616,0.08,0.8924874862809986
West_Bengal,Darjeeling,2090575,2.612244897959184,0.7142857142857143,0.09214688283060889,0.0014885171914984197,0.27123626133545015,0.115,2.9435207464809894
Bihar,East_Champaran,6432169,18.897959183673468,7.714285714285714,0.05747969650080254,0.0019619067254099455,0.24416426549519632,0.495,4.247834981031732
Karnataka,Uttara_Kannada,1516739,41.28571428571428,2.857142857142857,0.05415142066510702,0.001459266826141694,0.07532991740912932,0.495,1.3910977123757877
Maharashtra,Beed,3037079,7.959183673469387,4.142857142857143,0.04693753315193561,0.0031637753641595985,0.5545179558256003,0.425,11.813956094169662
Gujarat,Rajkot,4483728,26.061224489795915,1.8571428571428572,0.05492943874527367,0.002691776425727432,0.08274109277852741,0.35,1.506316005925816
Tamil_Nadu,Ramanathapuram,1522413,16.346938775510207,3.7142857142857144,0.05779343659532072,0.0012682291289186597,0.13952780669516784,0.305,2.414250041439218
Uttarakhand,Haridwar,2404304,2.1020408163265305,2.2857142857142856,0.052406074510514926,0.0,0.24087033398291632,0.245,4.596229277477887
Kerala,Palakkad,2995210,18.489795918367346,6.0,0.046196040827160896,9.247154286512253e-05,0.2881506580393181,0.09,6.237561766762929
Bihar,Gaya,5423337,9.959183673469385,5.714285714285714,0.08286766370914957,0.0020489236358179324,0.35525947884239045,0.13,4.287070045672901
Bihar,Nalanda,3426197,29.387755102040817,2.142857142857143,0.09276215434255664,0.0013779242593488109,0.08288497542583176,0.11,0.8935214583282537
Bihar,Katihar,3844591,34.95918367346938,16.142857142857142,0.04373875786214836,0.00022492321502652022,0.29350818465170675,0.16,6.710482853142693
Bihar,Madhubani,5505630,66.77551020408164,10.428571428571429,0.03857594627737534,0.00015934015503403783,0.1586675893852099,0.36,4.113122416863897
Karnataka,Bidar,1907010,42.63265306122448,4.285714285714286,0.029378973976907613,0.0024546981605167435,0.10983645218229808,0.495,3.7386074908072504
Uttar_Pradesh,Jhansi,2258291,12.612244897959185,0.2857142857142857,0.06359144121879108,0.013957524208554058,-0.1396027921611573,0.32,-2.1953078824058023
Odisha,Sundargarh,2362022,12.469387755102039,1.4285714285714286,0.12931294326466805,0.001491871354855541,0.12642341110606087,0.13,0.9776547336588488
Haryana,Sonipat,1623165,52.714285714285715,3.7142857142857144,0.0857693555815074,0.0015905926830878099,0.027566918009122317,0.21,0.32140754494681056
Bihar,Rohtas,3490729,48.48979591836734,10.714285714285714,0.05875734039329818,0.0009967434389726868,0.18927032665823423,0.26,3.2212201129481737
Maharashtra,Jalna,2340859,28.53061224489796,3.857142857142857,0.0723090903979637,0.0,0.16795280760198356,0.495,2.3227066842858983
Chandigarh,Chandigarh,1217412,102.46938775510203,10.0,0.05381330425295849,0.0015190948442756356,-0.05998875053288834,0.43,-1.1147568685041367
Kerala,Kollam,2681357,7.183673469387755,1.5714285714285714,0.040384283990728666,0.0003797501957105609,0.27121124223117826,0.305,6.715762059652769
Bihar,Saran,4713945,8.020408163265307,3.4285714285714284,0.0884921236619983,0.0019653980720709184,0.30961109858666214,0.25,3.498741874127045
Uttar_Pradesh,Aligarh,4419128,39.0204081632653,7.0,0.06562154617971082,0.0031288472764650177,0.11984225383575296,0.135,1.8262637931077332
Karnataka,Haveri,1755246,3.530612244897959,0.42857142857142855,0.10545390012991461,0.003888209929183879,0.13854053762773108,0.495,1.3137545169695495
Assam,Kamrup,1730282,6.040816326530613,2.5714285714285716,0.057247078020653035,0.000456004590718733,0.30396147768562737,0.495,5.309641787760192
Uttar_Pradesh,Meerut,3929657,154.69387755102042,6.857142857142857,0.08631724226815629,0.006337854886703443,0.022704451658743373,0.495,0.26303495179107894
Karnataka,Chikkaballapura,1358942,19.551020408163264,14.571428571428571,0.034389947135453965,0.0005610225168533163,0.21726598141179498,0.495,6.317717807359083
Maharashtra,Ratnagiri,1544901,85.46938775510203,9.428571428571429,0.05932096217662337,0.0035596081780666896,0.10733912606104615,0.08,1.809463672242075
Rajasthan,Ajmer,3011068,64.77551020408164,7.285714285714286,0.08304768099719827,0.0031346540716219733,0.021794703042539897,0.29,0.26243602206394145
Madhya_Pradesh,Jabalpur,2782697,74.57142857142857,4.285714285714286,0.09577036485766685,0.0034860991827756283,0.06704592613152273,0.275,0.7000696533960776
Uttarakhand,Dehradun,2183252,19.326530612244902,4.142857142857143,0.05102758947372716,0.0038161078772161383,0.1648345785860963,0.24,3.230303063227502
Tamil_Nadu,Sivaganga,1529329,10.714285714285717,0.2857142857142857,0.0875201136265157,0.0038162980253366313,0.06282233333824214,0.085,0.717804522127689
Bihar,Purnia,4086253,29.14285714285715,2.0,0.049235478716410555,0.00024856419228511643,0.18228798080874897,0.375,3.702370436138179
Uttar_Pradesh,Ballia,3741668,12.122448979591836,2.7142857142857144,0.08590481780039363,0.0011931337870280804,0.20367921117889787,0.235,2.3709870574682084
Kerala,Kottayam,1993556,4.571428571428571,1.2857142857142858,0.055922346067087556,0.00011199117934652493,0.25547281781048176,0.48,4.5683494305478956
Rajasthan,Pali,2255261,140.48979591836732,29.285714285714285,0.07702976130323662,0.0013451234731804106,0.20495593032733078,0.495,2.660736926348479
West_Bengal,Nadia,5732669,7.836734693877551,1.8571428571428572,0.03935239208800264,0.0015222940970101666,0.2250347656247879,0.475,5.71845200976726
Uttar_Pradesh,Saharanpur,4074084,31.3265306122449,1.8571428571428572,0.06874003871401974,2.8604668420027308e-05,0.07178541276030281,0.435,1.044302768855758
Uttar_Pradesh,Deoria,3495943,19.448979591836736,5.714285714285714,0.05303527189863112,0.0009697430564692335,0.26355918118386,0.465,4.9695074947030236
Maharashtra,Akola,1997502,173.85714285714286,20.857142857142858,0.07830353003800926,0.005252870200979661,0.12847634544514483,0.38,1.6407478102555686
Odisha,Jajpur,2031329,102.73469387755101,14.714285714285714,0.11375731386788893,0.00030141903495965527,0.2282851516676956,0.48,2.006773401249722
Uttarakhand,Udham_Singh_Nagar,2137842,19.73469387755102,4.0,0.08107098219000351,0.000498059895007136,0.200222838733892,0.495,2.469722622388317
Odisha,Balasore,2623782,85.73469387755104,2.0,0.06249865972589698,0.0007762889816366512,0.036592999128524206,0.495,0.585500541755802
Uttar_Pradesh,Jaunpur,5092293,36.24489795918367,15.285714285714286,0.041117792676072414,0.0012118139808449553,0.3047554551283905,0.495,7.411765936203481
Haryana,Panipat,1469296,8.469387755102042,2.2857142857142856,0.0836677138916998,0.001692088629279803,0.14624690098938675,0.385,1.7479490497217358
Uttar_Pradesh,Barabanki,3898578,63.3265306122449,15.857142857142858,0.045706833566427275,0.0010492471761625356,0.34147078166925987,0.295,7.4708912218342345
Kerala,Kannur,2630254,17.183673469387752,8.857142857142858,0.04777693206350892,0.0006763900686317668,0.290659609497018,0.14,6.083680909244026
Bihar,West_Champaran,4958749,17.142857142857142,2.4285714285714284,0.10708934598116505,0.0006610113774615761,0.12616022504190064,0.495,1.1780838129694973
Bihar,Bhojpur,3254287,17.959183673469386,1.2857142857142858,0.11530681814599175,0.0009842365516329924,0.1799432271076338,0.2,1.560560164619276
Haryana,Rewari,1042054,9.26530612244898,1.0,0.04169341338489851,0.0007230628281671843,0.12473587839157362,0.495,2.99174061955679
Odisha,Puri,1896950,34.61224489795918,7.428571428571429,0.09325303749586243,0.0007230134255878708,0.26351396497849056,0.495,2.82579497735055
Bihar,Vaishali,4381971,15.081632653061224,6.142857142857143,0.09017279483238007,0.0008924175334722842,0.3566100810379789,0.495,3.9547413574224066
Karnataka,Kolar,1684505,9.346938775510202,1.0,0.053311578976588,0.002541242948747311,0.14480591629803086,0.265,2.7162188604772513
Kerala,Pathanamthitta,1165397,5.183673469387755,1.2857142857142858,0.04798958164202301,9.147475407556539e-05,0.20480820369687572,0.08,4.267763891434541
Odisha,Mayurbhanj,2820002,7.326530612244897,0.5714285714285714,0.04810964029622051,0.00041195887296878545,-0.028653965078290985,0.495,-0.5955971589449203
West_Bengal,Murshidabad,8438930,10.469387755102039,5.714285714285714,0.05465651901977163,0.0018493148222983177,0.286873720930555,0.1,5.2486643144394245
Maharashtra,Buldhana,2952348,6.36734693877551,1.5714285714285714,0.09578237284092747,0.003398421919244714,0.3750334053110898,0.44,3.9154741544556866
Bihar,Samastipur,5229372,24.938775510204078,6.571428571428571,0.09780426817706266,0.0007928712973026595,0.25888857639842683,0.495,2.647006937670049
Uttar_Pradesh,Ayodhya,2874258,21.326530612244902,7.142857142857143,0.01745353718830471,0.0015946389573853162,0.38221597255274886,0.495,21.89905509863437
Uttar_Pradesh,Rampur,2781652,61.693877551020414,13.714285714285714,0.07968292160168301,0.0011202818803538184,0.2998032843435065,0.495,3.762453463267269
Bihar,Saharsa,2340509,19.428571428571427,2.857142857142857,0.10537201530370909,7.058147380996256e-05,0.18452016702818286,0.495,1.751130663073574
Maharashtra,Yavatmal,3089185,22.653061224489797,2.142857142857143,0.06898949257016272,0.0,-0.03385910725521273,0.495,-0.4907864370908051
Chhattisgarh,Durg,3910011,0.48979591836734687,0.0,0.10358635156949855,0.0016452835415591718,-0.11100468124998299,0.495,-1.0716149335128122
Tamil_Nadu,Erode,2486748,0.2040816326530612,0.14285714285714285,0.08067449519606966,0.001996579873004501,0.2765169705301843,0.08,3.4275636910791083
Uttar_Pradesh,Azamgarh,5318554,9.36734693877551,3.7142857142857144,0.030838558267340468,0.0017131874755818481,0.27739278560062103,0.08,8.994998507903448
Uttar_Pradesh,Shahjahanpur,3595030,8.081632653061224,1.7142857142857142,0.0727700522626913,0.0013578196216313826,0.32835604039941746,0.475,4.5122413711356275
Uttar_Pradesh,Kushinagar,4303027,3.5102040816326534,0.5714285714285714,0.06482243270003224,0.0007059626517486698,0.15797995063140943,0.495,2.4371185105388813
Jharkhand,Dhanbad,2972477,4.061224489795918,0.14285714285714285,0.037702741188401744,0.001699725468817853,0.13065003502587033,0.495,3.465266208974253
Bihar,Siwan,4003684,14.653061224489798,2.2857142857142856,0.08409958632180158,0.0005850037996112492,0.20293254229080654,0.495,2.4130028596609074
Bihar,Araria,3566532,3.102040816326531,1.0,0.10962014139468633,0.0005969771114156243,0.14363922458602052,0.23,1.3103360637790895
Odisha,Nayagarh,1060750,13.83673469387755,5.142857142857143,0.09722804619399932,0.0009590983002395696,0.34475867770120067,0.085,3.545876845178016
Bihar,Buxar,2035854,17.775510204081634,7.428571428571429,0.11225638390951344,0.0003599276540020594,0.4338398368733848,0.08,3.86472307199108
