,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,1,1
5,0,0,1,1
6,0,0,1,1
7,0,0,1,1
8,0,0,1,1
9,0,0,2,2
10,0,0,2,2
11,0,0,3,3
12,0,0,3,3
13,0,0,4,4
14,0,0,4,4
15,0,0,4,4
16,0,0,4,4
17,0,0,4,4
18,0,0,4,4
19,0,1,3,4
20,0,1,3,4
21,0,1,4,5
22,0,1,4,5
23,0,1,4,5
24,1,1,3,5
25,1,1,3,5
26,1,1,3,5
27,1,1,3,5
28,1,1,3,5
29,1,1,3,5
30,1,1,3,5
31,1,1,3,5
32,1,1,3,5
33,4,1,0,5
34,4,1,0,5
35,4,1,3,8
36,4,1,3,8
37,4,1,7,12
38,4,1,7,12
39,4,1,7,12
40,4,1,7,12
41,4,1,12,17
42,4,1,13,18
43,4,1,13,18
44,4,1,15,20
45,4,1,15,20
46,4,1,30,35
47,4,1,30,35
48,4,1,30,35
49,6,1,28,35
50,6,1,28,35
51,11,1,23,35
52,11,1,23,35
53,12,1,22,35
54,14,1,20,35
55,14,1,20,35
56,14,1,20,35
57,17,1,17,35
58,17,2,18,37
59,26,2,9,37
60,26,2,13,41
61,33,2,8,43
62,33,2,14,49
63,33,2,14,49
64,34,2,13,49
65,35,2,12,49
66,36,2,11,49
67,39,2,8,49
68,39,2,8,49
69,39,2,8,49
70,41,2,10,53
71,41,2,10,53
72,39,2,17,58
73,39,2,17,58
74,39,2,19,60
75,42,2,34,78
76,42,2,35,79
77,42,2,44,88
78,42,2,50,94
79,45,2,57,104
80,45,2,69,116
81,47,3,90,140
82,53,3,114,170
83,53,3,118,174
84,53,3,120,176
85,60,3,115,178
86,69,4,107,180
87,81,4,114,199
88,84,4,115,203
89,84,4,122,210
90,128,4,96,228
91,137,4,91,232
92,163,4,70,237
93,163,4,76,243
94,163,6,93,262
95,163,9,130,302
96,173,9,134,316
97,178,10,134,322
98,178,9,144,331
99,194,9,167,370
100,208,9,197,414
101,210,10,253,473
102,220,10,325,555
103,226,14,345,585
104,226,14,376,616
105,247,15,369,631
106,286,15,401,702
107,289,17,468,774
108,300,19,563,882
109,328,20,595,943
110,354,22,628,1004
111,382,23,662,1067
112,438,25,677,1140
113,448,28,725,1201
114,467,29,793,1289
115,490,32,859,1381
116,533,34,913,1480
117,539,37,992,1568
118,578,39,1051,1668
119,633,40,1091,1764
120,741,41,1060,1842
121,893,43,1030,1966
122,968,45,1058,2071
123,1046,46,1073,2165
124,1132,47,1100,2279
125,1232,49,1040,2321
126,1321,51,1027,2399
127,1396,52,1099,2547
128,1446,52,1147,2645
129,1657,53,1125,2835
130,1758,55,1164,2977
131,1828,57,1171,3056
132,1932,57,1166,3155
133,2138,59,1144,3341
134,2305,61,1124,3490
135,2456,62,1086,3604
136,2635,63,1080,3778
137,2756,65,1073,3894
138,2856,65,1155,4076
139,2958,66,1193,4217
140,3122,67,1203,4392
141,3233,69,1214,4516
142,3311,71,1244,4626
143,3379,74,1342,4795
144,3510,75,1391,4976
145,3644,78,1450,5172
146,3744,79,1527,5350
147,3817,81,1646,5544
148,4009,84,1646,5739
149,4159,87,1676,5922
150,4324,89,1695,6108
151,4523,92,1688,6303
152,4704,94,1699,6497
153,4903,96,1585,6584
154,5033,98,1649,6780
155,5188,100,1647,6935
156,5341,102,1672,7115
157,5871,104,1335,7310
158,6077,105,1177,7359
159,6269,107,1181,7557
160,6453,109,1091,7653
161,6582,111,999,7692
162,6582,111,1107,7800
163,6775,113,981,7869
164,6957,115,828,7900
165,7216,115,960,8291
166,7366,119,881,8366
167,7478,123,846,8447
168,7570,125,886,8581
169,7695,125,820,8640
170,7758,125,811,8694
171,7840,127,805,8772
172,7935,128,753,8816
173,8054,129,694,8877
174,8196,129,613,8938
175,8291,130,628,9049
176,8403,131,582,9116
177,8403,131,582,9116
