,Recovered,Deceased,Infected,I_c
0,0,0,2.0,3
1,0,0,2.2857142857142856,3
2,0,0,2.7142857142857144,4
3,0,0,3.1428571428571432,4
4,0,0,3.7142857142857135,6
5,0,0,4.142857142857143,6
6,0,0,5.142857142857143,10
7,0,0,6.285714285714287,11
8,0,0,7.428571428571429,11
9,0,0,9.0,15
10,0,0,10.571428571428571,15
11,0,0,11.857142857142858,15
12,0,0,13.857142857142858,20
13,0,0,15.285714285714285,20
14,1,0,16.428571428571427,20
15,2,0,17.428571428571427,20
16,3,0,17.714285714285715,20
17,4,0,17.857142857142858,20
18,5,0,17.857142857142858,20
19,6,0,17.0,20
20,7,0,16.0,20
21,8,0,15.0,20
22,9,0,14.0,20
23,10,0,13.0,20
24,11,0,12.0,20
25,12,0,11.142857142857142,21
26,13,0,10.285714285714286,21
27,14,0,9.428571428571429,21
28,15,0,8.571428571428571,21
29,16,0,7.857142857142858,22
30,17,0,7.142857142857142,22
31,18,0,6.428571428571429,22
32,19,0,5.571428571428571,22
33,19,0,4.857142857142857,22
34,19,0,4.285714285714286,22
35,19,0,4.0,23
36,20,0,3.571428571428572,23
37,20,0,3.571428571428572,25
38,20,0,4.285714285714286,29
39,20,0,5.142857142857143,29
40,20,0,6.857142857142858,35
41,21,0,8.714285714285714,37
42,21,0,10.714285714285714,39
43,22,0,13.714285714285715,46
44,23,1,17.714285714285715,57
45,23,1,21.857142857142854,62
46,25,1,25.857142857142854,63
47,25,1,29.42857142857143,66
48,25,1,32.857142857142854,66
49,25,1,36.0,66
50,25,1,38.285714285714285,66
51,25,1,39.57142857142857,68
52,26,1,40.57142857142857,72
53,33,1,41.142857142857146,75
54,37,1,40.857142857142854,76
55,37,1,40.57142857142857,76
56,47,1,39.57142857142857,81
57,47,1,38.57142857142857,81
58,47,1,37.285714285714285,81
59,47,1,35.57142857142857,81
60,47,1,34.42857142857143,81
61,47,1,33.714285714285715,81
62,47,1,33.0,81
63,62,1,32.57142857142857,93
64,62,1,33.0,99
65,66,1,32.857142857142854,99
66,68,1,32.42857142857143,99
67,70,1,32.0,101
68,70,1,32.142857142857146,105
69,73,1,31.857142857142854,105
70,73,1,32.285714285714285,107
71,73,1,32.285714285714285,110
72,73,1,33.0,111
73,75,1,33.714285714285715,111
74,75,1,36.857142857142854,128
75,83,1,40.42857142857143,143
76,83,1,44.42857142857143,143
77,90,1,50.57142857142857,167
78,90,1,58.42857142857143,182
79,101,1,66.0,192
80,106,1,74.42857142857143,201
81,111,1,81.85714285714286,216
82,111,1,88.85714285714286,220
83,111,1,96.28571428571428,223
84,116,1,101.42857142857143,229
85,131,1,102.85714285714286,233
86,137,1,105.42857142857143,246
87,151,1,107.57142857142857,261
88,173,1,110.71428571428572,300
89,178,2,113.14285714285714,305
90,178,2,118.14285714285714,326
91,186,2,127.71428571428572,367
92,186,2,144.57142857142858,407
93,223,3,157.85714285714286,427
94,227,3,175.28571428571428,461
95,231,3,196.0,505
96,250,3,215.7142857142857,516
97,254,3,235.57142857142856,542
98,311,3,245.57142857142856,563
99,313,3,250.57142857142856,570
100,316,3,265.42857142857144,624
101,359,5,270.85714285714283,633
102,378,6,280.2857142857143,721
103,416,7,299.7142857142857,822
104,420,9,332.7142857142857,945
105,483,10,367.1428571428572,983
106,547,10,421.4285714285714,1191
107,637,11,467.71428571428567,1277
108,791,12,504.28571428571433,1328
109,791,15,537.7142857142857,1377
110,852,16,565.4285714285714,1461
111,919,18,570.5714285714286,1489
112,968,22,589.4285714285714,1612
113,1081,25,582.7142857142858,1693
114,1175,28,566.1428571428571,1716
115,1284,30,565.1428571428571,1832
116,1383,37,580.4285714285714,2098
117,1471,42,593.8571428571429,2200
118,1557,51,632.4285714285714,2430
119,1557,54,810.4285714285713,3479
120,1557,59,1090.4285714285713,4163
121,1557,62,1508.857142857143,5061
122,1557,65,2059.8571428571427,5997
123,1643,73,2686.5714285714284,6781
124,1726,81,3392.5714285714284,7436
125,1852,90,4100.285714285715,7718
126,2107,92,4742.0,8559
127,2331,100,5428.285714285715,9782
128,2586,105,6090.0,10765
129,3109,113,6707.571428571428,11920
130,3571,120,7334.857142857143,13147
131,3943,129,7977.0,14196
132,5058,131,8561.857142857143,15059
133,6078,143,9036.142857142857,15901
134,6940,147,9356.714285714286,16682
135,8302,152,9500.42857142857,17534
136,9681,157,9499.857142857143,18532
137,10892,163,9354.42857142857,19493
138,11864,168,9062.57142857143,20113
139,13108,175,8724.857142857143,20789
140,14112,181,8383.857142857143,21586
141,15009,187,8059.0,22517
142,16761,193,7683.0,23402
143,18077,199,7301.0,24296
144,18819,206,6921.7142857142835,24808
145,19524,211,6566.142857142857,25327
146,20242,216,6322.0,26255
147,21012,221,6116.857142857143,27090
148,21697,227,5949.7142857142835,28075
149,22301,233,5925.571428571428,28813
150,23034,239,5934.142857142857,29353
151,23502,244,5973.428571428572,29804
152,24274,251,6058.857142857143,30715
153,24985,257,6133.428571428572,31561
154,25855,262,6239.571428571428,32717
155,26560,268,6286.857142857143,33310
156,27109,274,6364.571428571428,34206
157,27747,279,6520.0,35194
158,28600,283,6679.857142857143,36060
159,29078,289,6842.2857142857165,36694
