,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,2,2
5,0,0,2,2
6,0,0,3,3
7,0,0,4,4
8,0,0,4,4
9,0,0,4,4
10,0,0,4,4
11,0,0,4,4
12,0,0,4,4
13,0,0,4,4
14,0,0,4,4
15,0,0,4,4
16,0,0,4,4
17,0,0,4,4
18,0,0,4,4
19,0,0,4,4
20,0,0,4,4
21,0,0,4,4
22,1,0,3,4
23,1,0,3,4
24,1,0,3,4
25,1,0,3,4
26,2,0,3,5
27,2,0,3,5
28,2,0,3,5
29,2,0,3,5
30,3,0,2,5
31,3,0,2,5
32,3,0,2,5
33,3,0,2,5
34,4,0,1,5
35,4,0,3,7
36,4,0,4,8
37,5,0,7,12
38,5,0,7,12
39,5,0,8,13
40,5,0,8,13
41,5,0,8,13
42,5,0,8,13
43,5,0,8,13
44,5,0,19,24
45,5,0,22,27
46,5,0,23,28
47,5,1,27,33
48,5,1,28,34
49,6,2,27,35
50,6,3,27,36
51,8,3,25,36
52,8,3,25,36
53,8,3,25,36
54,22,3,11,36
55,24,3,9,36
56,24,3,9,36
57,30,3,3,36
58,30,3,5,38
59,30,3,5,38
60,31,3,6,40
61,31,3,6,40
62,31,3,12,46
63,32,3,11,46
64,32,3,18,53
65,32,3,19,54
66,33,3,18,54
67,33,3,23,59
68,33,3,23,59
69,36,3,21,60
70,36,3,21,60
71,37,3,21,61
72,37,3,22,62
73,39,3,20,62
74,46,3,15,64
75,46,3,16,65
76,51,3,12,66
77,51,3,13,67
78,51,3,18,72
79,51,4,28,83
80,56,4,25,85
81,57,4,25,86
82,57,4,25,86
83,60,4,23,87
84,61,4,24,89
85,61,4,28,93
86,65,5,24,94
87,70,5,22,97
88,70,5,30,105
89,70,5,34,109
90,77,5,29,111
91,78,5,35,118
92,82,5,31,118
93,89,6,39,134
94,89,6,39,134
95,98,6,33,137
96,98,6,33,137
97,107,7,38,152
98,107,7,38,152
99,107,7,52,166
100,107,7,57,171
101,109,7,73,189
102,111,7,76,194
103,120,7,73,200
104,123,7,76,206
105,133,7,80,220
106,134,7,84,225
107,142,7,95,244
108,147,7,92,246
109,155,7,105,267
110,158,7,123,288
111,165,7,137,309
112,171,7,169,347
113,175,7,186,368
114,186,7,194,387
115,189,7,204,400
116,218,7,190,415
117,233,8,182,423
118,271,10,178,459
119,274,10,190,474
120,281,10,218,509
121,281,10,290,581
122,315,10,291,616
123,370,11,329,710
124,374,11,346,731
125,397,11,361,769
126,408,11,385,804
127,435,11,408,854
128,447,11,443,901
129,460,11,442,913
130,519,11,425,955
131,563,13,417,993
132,621,13,375,1009
133,665,14,374,1053
134,701,15,430,1146
135,701,15,430,1146
136,766,19,467,1252
137,767,19,516,1302
138,848,19,509,1376
139,863,19,516,1398
140,904,21,511,1436
141,936,21,605,1562
142,971,21,625,1617
143,1006,23,660,1689
144,1089,27,680,1796
145,1089,27,680,1796
146,1228,30,657,1915
147,1303,30,628,1961
148,1347,32,659,2038
149,1378,33,697,2108
150,1488,33,668,2189
151,1558,34,713,2305
152,1639,34,715,2388
153,1709,36,741,2486
154,1762,37,819,2618
155,1764,38,894,2696
156,1850,38,942,2830
157,1881,39,1028,2948
158,1965,39,1053,3057
159,2099,41,1009,3149
160,2119,41,1068,3228
161,2311,43,978,3332
162,2378,43,976,3397
163,2424,47,1010,3481
164,2504,47,1084,3635
165,2688,48,1060,3796
166,2797,50,1091,3938
167,2820,50,1196,4066
168,2900,51,1253,4204
169,3097,51,1282,4430
170,3119,53,1433,4605
171,3218,54,1453,4725
172,3271,54,1604,4929
173,3476,55,1525,5056
174,3504,58,1693,5255
175,3687,59,1662,5408
176,3790,59,1737,5586
177,3880,59,1802,5741
178,4014,59,1797,5870
179,4429,59,1503,5991
180,4454,59,1611,6124
181,4789,60,1434,6283
182,5062,60,1250,6372
183,5158,61,1317,6536
184,5289,61,1327,6677
185,5362,65,1329,6756
186,5520,66,1262,6848
187,5716,67,1143,6926
188,5878,67,1052,6997
189,6016,67,994,7077
190,6080,67,977,7124
191,6204,67,909,7180
192,6204,71,948,7223
193,6430,73,776,7279
194,6555,77,688,7320
195,6555,77,688,7320
