,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,1,1
5,0,0,1,1
6,0,0,1,1
7,0,0,1,1
8,0,0,1,1
9,0,0,1,1
10,0,0,1,1
11,0,0,2,2
12,0,0,2,2
13,0,0,2,2
14,0,0,2,2
15,0,0,2,2
16,0,0,2,2
17,0,0,2,2
18,0,0,2,2
19,0,0,2,2
20,0,0,2,2
21,0,0,2,2
22,1,0,1,2
23,1,0,1,2
24,1,0,1,2
25,1,0,1,2
26,2,0,2,4
27,2,0,2,4
28,2,0,2,4
29,2,0,2,4
30,2,0,2,4
31,2,0,2,4
32,2,0,2,4
33,3,0,1,4
34,3,0,1,4
35,3,0,1,4
36,3,0,1,4
37,3,0,1,4
38,3,0,1,4
39,3,0,1,4
40,3,0,1,4
41,3,0,1,4
42,3,0,1,4
43,3,0,1,4
44,3,0,1,4
45,3,0,1,4
46,3,0,1,4
47,3,0,1,4
48,3,0,4,7
49,3,0,6,9
50,3,0,6,9
51,3,0,6,9
52,3,0,6,9
53,3,0,9,12
54,3,0,16,19
55,3,0,17,20
56,3,0,19,22
57,3,0,19,22
58,5,0,21,26
59,5,0,26,31
60,5,0,26,31
61,5,0,35,40
62,5,0,48,53
63,5,0,48,53
64,5,0,56,61
65,12,0,57,69
66,22,0,56,78
67,22,0,60,82
68,28,0,58,86
69,35,0,53,88
70,36,1,60,97
71,52,1,49,102
72,59,1,46,106
73,65,1,44,110
74,65,1,51,117
75,68,1,56,125
76,72,1,60,133
77,72,1,65,138
78,87,1,69,157
79,89,1,73,163
80,91,1,77,169
81,94,1,89,184
82,94,1,106,201
83,96,1,106,203
84,101,1,104,206
85,101,1,104,206
86,120,1,93,214
87,120,6,88,214
88,120,6,88,214
89,145,6,73,224
90,153,6,69,228
91,161,6,65,232
92,161,6,65,232
93,181,7,62,250
94,188,7,58,253
95,192,7,65,264
96,192,7,83,282
97,192,7,83,282
98,194,7,91,292
99,203,7,120,330
100,203,7,120,330
101,206,7,183,396
102,225,7,195,427
103,232,7,212,451
104,242,7,226,475
105,242,7,226,475
106,281,7,221,509
107,284,7,239,530
108,291,7,271,569
109,319,7,283,609
110,337,7,300,644
111,353,8,306,667
112,353,8,306,667
113,383,8,343,734
114,383,8,343,734
115,415,9,310,734
116,534,9,239,782
117,540,10,249,799
118,565,10,259,834
119,580,10,271,861
120,602,10,263,875
121,611,10,282,903
122,614,10,315,939
123,659,10,297,966
124,684,10,283,977
125,697,10,303,1010
126,715,10,289,1014
127,735,10,284,1029
128,767,10,288,1065
129,786,10,293,1089
130,804,10,311,1125
131,823,10,312,1145
132,830,10,328,1168
133,847,10,323,1180
134,847,10,323,1180
135,1020,10,193,1223
136,1040,10,202,1252
137,1063,10,222,1295
138,1109,11,197,1317
139,1124,11,211,1346
140,1145,11,213,1369
141,1156,12,240,1408
142,1169,12,271,1452
143,1196,12,300,1508
144,1216,12,323,1551
145,1244,13,390,1647
146,1271,13,424,1708
147,1287,13,482,1782
148,1304,13,604,1921
149,1353,13,616,1982
150,1414,14,664,2092
151,1449,14,707,2170
152,1491,14,733,2238
153,1591,14,719,2324
154,1677,15,730,2422
155,1757,16,763,2536
156,1791,18,838,2647
157,1941,19,742,2702
158,2025,21,768,2814
159,2169,22,743,2934
160,2272,23,713,3008
161,2374,24,694,3092
162,2428,28,744,3200
163,2496,28,791,3315
164,2571,28,798,3397
165,2676,30,904,3610
166,2731,30,975,3736
167,2803,31,1041,3875
168,2892,33,1145,4070
169,3033,33,1133,4199
170,3099,37,1176,4312
171,3189,39,1251,4479
172,3284,40,1306,4630
173,3375,42,1470,4887
174,3524,44,1423,4991
175,3651,46,1413,5110
176,3910,47,1368,5325
177,4058,47,1315,5420
178,4211,49,1315,5575
179,4367,51,1305,5723
180,4523,54,1262,5839
181,4666,56,1224,5946
182,4789,59,1197,6045
183,4868,61,1258,6187
184,4868,61,1258,6187
