,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,1,1
4,0,0,3,3
5,0,0,3,3
6,0,0,3,3
7,0,0,3,3
8,0,0,3,3
9,0,0,3,3
10,0,0,5,5
11,0,0,5,5
12,0,0,5,5
13,0,0,5,5
14,0,0,7,7
15,0,0,7,7
16,0,0,7,7
17,0,0,7,7
18,0,0,7,7
19,0,0,7,7
20,0,0,7,7
21,0,0,7,7
22,0,0,7,7
23,0,0,7,7
24,0,0,7,7
25,0,0,7,7
26,5,0,2,7
27,5,0,2,7
28,5,0,2,7
29,5,0,2,7
30,5,0,2,7
31,5,0,2,7
32,5,0,2,7
33,5,0,2,7
34,5,0,3,8
35,5,0,2,7
36,5,0,2,7
37,5,0,2,7
38,5,0,2,7
39,5,0,2,7
40,6,0,1,7
41,6,0,1,7
42,6,0,1,7
43,7,0,0,7
44,7,0,0,7
45,7,0,0,7
46,7,0,1,8
47,7,0,3,10
48,7,0,5,12
49,7,0,7,14
50,7,0,7,14
51,7,0,16,23
52,7,0,21,28
53,7,0,28,35
54,7,0,36,43
55,7,0,41,48
56,7,0,44,51
57,7,0,61,68
58,7,0,69,76
59,13,0,64,77
60,13,0,73,86
61,13,0,73,86
62,29,0,58,87
63,37,0,71,108
64,44,0,91,135
65,45,0,99,144
66,45,0,106,151
67,54,0,100,154
68,75,0,95,170
69,75,0,125,200
70,83,0,121,204
71,83,0,126,209
72,83,0,128,211
73,95,0,143,238
74,98,0,143,241
75,113,0,133,246
76,113,0,141,254
77,116,0,143,259
78,116,0,155,271
79,126,0,162,288
80,134,0,163,297
81,150,0,153,303
82,150,0,163,313
83,150,0,163,313
84,150,0,163,313
85,154,0,159,313
86,154,0,159,313
87,236,0,77,313
88,241,0,74,315
89,268,0,47,315
90,281,0,36,317
91,281,0,37,318
92,286,0,33,319
93,293,0,31,324
94,300,0,31,331
95,300,0,37,337
96,301,0,36,337
97,301,0,43,344
98,301,0,46,347
99,301,0,64,365
100,305,0,71,376
101,305,0,94,399
102,306,0,98,404
103,311,0,123,434
104,318,0,137,455
105,318,0,164,482
106,327,0,305,632
107,330,0,397,727
108,332,0,445,777
109,339,0,642,981
110,339,1,673,1013
111,341,1,700,1042
112,353,1,749,1103
113,358,1,770,1129
114,372,1,874,1247
115,372,2,915,1289
116,372,2,989,1363
117,514,2,894,1410
118,515,2,899,1416
119,522,2,934,1458
120,575,2,909,1486
121,660,2,925,1587
122,785,2,823,1610
123,872,2,756,1630
124,925,2,812,1739
125,1068,4,740,1812
126,1147,4,833,1984
127,1203,5,903,2111
128,1262,5,1022,2289
129,1315,5,1112,2432
130,1361,8,1202,2571
131,1407,10,1261,2678
132,1529,10,1261,2800
133,1655,12,1268,2935
134,1873,12,1105,2990
135,2004,14,1081,3099
136,2004,16,1147,3167
137,2179,21,1006,3206
138,2324,23,974,3321
139,2402,26,994,3422
140,2522,27,1006,3555
141,2598,28,1035,3661
142,2712,30,1050,3792
143,2767,33,1118,3918
144,2851,35,1112,3998
145,2945,37,1191,4173
146,3089,40,1164,4293
147,3089,41,1324,4454
148,3276,43,1261,4580
149,3503,45,1170,4718
150,3595,46,1140,4781
151,3822,48,1131,5001
152,3853,49,1234,5136
153,3960,50,1289,5299
154,3960,53,1419,5432
155,4103,54,1378,5535
156,4165,54,1389,5608
157,4286,55,1349,5690
158,4386,58,1388,5832
159,4386,59,1544,5989
160,4386,63,1701,6150
161,4521,63,1835,6419
162,4521,66,2150,6737
163,4718,69,2174,6961
164,4805,69,2306,7180
165,5132,70,2341,7543
166,5199,70,2423,7692
167,5492,71,2235,7798
168,5564,72,2451,8087
169,5689,74,2500,8263
170,5961,75,2337,8373
171,6181,76,2178,8435
172,6367,79,2116,8562
173,6480,81,2081,8642
174,6656,82,1991,8729
175,6860,84,1963,8907
176,7119,85,1842,9046
177,7436,86,1653,9175
178,7605,87,1536,9228
179,7744,92,1525,9361
180,7744,92,1525,9361
