,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,1,1
3,0,0,2,2
4,0,0,2,2
5,0,0,3,3
6,0,0,3,3
7,0,0,3,3
8,0,0,3,3
9,0,0,3,3
10,0,0,3,3
11,0,0,8,8
12,0,0,8,8
13,0,0,15,15
14,0,0,18,18
15,0,0,61,61
16,0,0,85,85
17,0,0,94,94
18,0,0,98,98
19,6,0,110,116
20,12,1,118,131
21,18,1,115,134
22,24,2,116,142
23,30,2,126,158
24,36,3,128,167
25,42,3,151,196
26,48,4,145,197
27,55,4,154,213
28,61,5,148,214
29,67,5,182,254
30,73,6,206,285
31,79,6,218,303
32,85,7,231,323
33,91,7,262,360
34,97,8,283,388
35,104,9,302,415
36,139,12,277,428
37,139,13,306,458
38,162,14,307,483
39,162,15,331,508
40,183,15,328,526
41,212,15,299,526
42,237,15,280,532
43,266,15,282,563
44,288,16,267,571
45,317,20,268,605
46,318,22,312,652
47,354,24,301,679
48,377,29,298,704
49,393,30,320,743
50,417,33,324,774
51,460,34,310,804
52,488,35,335,858
53,509,35,356,900
54,525,35,366,926
55,525,35,394,954
56,564,38,390,992
57,564,39,427,1030
58,632,39,375,1046
59,670,40,378,1088
60,690,40,385,1115
61,708,40,405,1153
62,740,42,409,1191
63,788,45,408,1241
64,803,48,420,1271
65,826,49,428,1303
66,853,51,452,1356
67,879,51,443,1373
68,903,54,438,1395
69,924,56,442,1422
70,963,57,447,1467
71,963,59,489,1511
72,1042,60,429,1531
73,1077,60,435,1572
74,1111,61,458,1630
75,1157,61,464,1682
76,1197,61,475,1733
77,1249,64,459,1772
78,1309,64,449,1822
79,1326,65,489,1880
80,1355,66,506,1927
81,1403,66,543,2012
82,1432,69,581,2082
83,1454,69,622,2145
84,1510,72,613,2195
85,1533,72,630,2235
86,1564,73,646,2283
87,1604,73,655,2332
88,1668,73,641,2382
89,1681,77,679,2437
90,1707,78,672,2457
91,1726,83,695,2504
92,1789,85,653,2527
93,1807,86,663,2556
94,1842,91,668,2601
95,1882,94,657,2633
96,1968,94,602,2664
97,2011,94,600,2705
98,2037,94,609,2740
99,2089,94,581,2764
100,2194,97,498,2789
101,2274,101,455,2830
102,2319,104,461,2884
103,2366,105,462,2933
104,2401,105,478,2984
105,2417,109,519,3045
106,2447,112,551,3110
107,2483,113,559,3155
108,2514,115,596,3225
109,2541,116,621,3278
110,2577,116,642,3335
111,2609,118,680,3407
112,2642,121,739,3502
113,2671,122,797,3590
114,2702,123,868,3693
115,2746,125,911,3782
116,2784,127,937,3848
117,2838,129,1009,3976
118,2899,129,1057,4085
119,2949,134,1138,4221
120,3013,138,1212,4363
121,3138,142,1232,4512
122,3195,144,1330,4669
123,3271,148,1381,4800
124,3346,150,1481,4977
125,3390,154,1565,5109
126,3481,158,1675,5314
127,3528,159,1816,5503
128,3610,160,1903,5673
129,3685,164,2023,5872
130,3875,169,2061,6105
131,3963,176,2174,6313
132,4111,181,2177,6469
133,4179,184,2264,6627
134,4223,190,2380,6793
135,4472,192,2301,6965
136,4658,197,2260,7115
137,5123,201,1946,7270
138,5212,207,1982,7401
139,5339,211,1989,7539
140,5419,214,2048,7681
141,5556,220,1994,7770
142,5927,226,1717,7870
143,6072,232,1657,7961
144,6178,236,1657,8071
145,6230,237,1672,8139
146,6546,238,1463,8247
147,6753,239,1378,8370
148,6847,243,1372,8462
149,6921,248,1403,8572
150,7059,252,1375,8686
151,7158,254,1436,8848
152,7278,255,1455,8988
153,7364,259,1500,9123
154,7545,262,1477,9284
155,7640,263,1510,9413
156,7732,264,1545,9541
157,7855,266,1549,9670
158,8115,267,1443,9825
159,8170,270,1516,9956
160,8386,275,1470,10131
161,8489,280,1538,10307
162,8641,285,1570,10496
163,8815,290,1590,10695
164,9011,293,1554,10858
165,9200,296,1560,11056
166,9316,300,1649,11265
167,9559,304,1574,11437
168,9661,306,1667,11634
169,9763,307,1751,11821
170,9943,310,1773,12026
171,10154,313,1774,12241
172,10307,315,1824,12446
173,10548,319,1814,12681
174,10824,321,1800,12945
175,11067,324,1796,13187
176,11333,329,1769,13431
177,11574,334,1738,13646
178,11812,339,1751,13902
179,12067,344,1704,14115
180,12354,349,1636,14339
181,12575,354,1673,14602
182,12725,358,1791,14874
183,12857,363,1902,15122
184,13023,364,2007,15394
185,13220,366,2057,15643
186,13465,368,2077,15910
187,13717,371,2099,16187
188,13949,375,2136,16460
189,14179,379,2164,16722
190,14458,384,2140,16982
191,14705,388,2037,17130
192,14913,392,2103,17408
193,14913,392,2103,17408
