,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,7,7
3,0,0,7,7
4,0,0,9,9
5,0,0,15,15
6,0,0,31,31
7,0,0,31,31
8,0,0,34,34
9,0,0,45,45
10,0,0,52,52
11,1,0,51,52
12,1,0,51,52
13,1,0,51,52
14,17,0,35,52
15,17,0,35,52
16,22,1,31,54
17,34,1,19,54
18,40,1,18,59
19,41,1,17,59
20,41,1,17,59
21,41,1,30,72
22,41,1,33,75
23,42,1,34,77
24,42,1,34,77
25,45,1,31,77
26,45,1,45,91
27,48,1,42,91
28,48,1,42,91
29,59,1,31,91
30,59,1,49,109
31,59,1,63,123
32,59,1,94,154
33,59,1,105,165
34,62,1,103,166
35,59,1,141,201
36,65,1,135,201
37,68,1,132,201
38,68,1,133,202
39,68,1,137,206
40,121,1,84,206
41,121,1,86,208
42,122,1,85,208
43,124,1,85,210
44,154,1,62,217
45,154,1,75,230
46,168,1,61,230
47,185,1,48,234
48,186,1,58,245
49,190,1,64,255
50,196,1,61,258
51,196,1,68,265
52,196,1,81,278
53,227,1,54,282
54,227,1,54,282
55,245,1,37,283
56,245,1,39,285
57,246,1,43,290
58,252,1,56,309
59,267,1,41,309
60,267,1,41,309
61,270,1,45,316
62,270,1,45,316
63,270,1,45,316
64,270,1,45,316
65,297,1,24,322
66,305,1,16,322
67,305,2,18,325
68,312,3,17,332
69,312,3,19,334
70,317,4,21,342
71,317,4,25,346
72,317,5,37,359
73,320,5,38,363
74,324,5,41,370
75,325,5,41,371
76,331,5,41,377
77,331,5,43,379
78,336,5,45,386
79,339,6,60,405
80,339,6,67,412
81,353,6,57,416
82,364,6,75,445
83,368,6,122,496
84,403,6,113,522
85,416,6,137,559
86,425,6,134,565
87,432,6,203,641
88,439,6,303,748
89,480,6,374,860
90,490,6,420,916
91,550,6,427,983
92,564,7,480,1051
93,600,9,547,1156
94,649,11,597,1257
95,673,12,740,1425
96,743,12,764,1519
97,846,13,729,1588
98,914,13,768,1695
99,1035,13,772,1820
100,1080,16,829,1925
101,1165,16,900,2081
102,1273,17,888,2178
103,1363,19,913,2295
104,1482,19,862,2363
105,1531,22,885,2438
106,1609,22,873,2504
107,1644,23,943,2610
108,1745,23,956,2724
109,1875,23,957,2855
110,2002,23,961,2986
111,2107,23,943,3073
112,2208,24,963,3195
113,2410,24,901,3335
114,2425,26,978,3429
115,2523,26,968,3517
116,2628,26,936,3590
117,2715,28,882,3625
118,2843,28,800,3671
119,2988,28,723,3739
120,3108,28,721,3857
121,3213,28,665,3906
122,3302,28,631,3961
123,3396,28,605,4029
124,3461,28,589,4078
125,3517,29,576,4122
126,3594,31,536,4161
127,3619,31,548,4198
128,3683,31,538,4252
129,3777,31,471,4279
130,3855,31,425,4311
131,3914,31,416,4361
132,3976,31,374,4381
133,4055,32,318,4405
134,4080,32,351,4463
135,4126,32,338,4496
136,4165,32,334,4531
137,4207,32,320,4559
138,4245,32,326,4603
139,4291,32,298,4621
140,4329,32,279,4640
141,4365,32,279,4676
142,4384,33,305,4722
143,4424,33,295,4752
144,4464,33,287,4784
145,4503,33,306,4842
146,4529,33,290,4852
147,4553,34,293,4880
148,4604,34,275,4913
149,4625,36,294,4955
150,4661,36,294,4991
151,4689,36,298,5023
152,4730,36,315,5081
153,4767,36,322,5125
154,4822,36,402,5260
155,4879,36,378,5293
156,4896,36,397,5329
157,4952,36,403,5391
158,5016,36,370,5422
159,5110,36,312,5458
160,5144,36,290,5470
161,5166,36,299,5501
162,5215,36,270,5521
163,5215,36,270,5521
