,Recovered,Deceased,Infected,I_c
0,0,0,1,1
1,0,0,1,1
2,0,0,3,3
3,0,0,4,4
4,0,0,4,4
5,0,0,9,9
6,0,0,9,9
7,0,0,9,9
8,0,1,14,15
9,0,1,14,15
10,0,1,14,15
11,0,2,18,20
12,0,2,18,20
13,0,2,23,25
14,0,2,24,26
15,0,2,24,26
16,0,2,28,30
17,0,2,28,30
18,0,2,28,30
19,3,4,23,30
20,3,4,23,30
21,15,4,11,30
22,18,4,8,30
23,18,4,8,30
24,20,4,6,30
25,20,4,6,30
26,24,4,3,31
27,24,4,4,32
28,26,4,2,32
29,26,4,2,32
30,26,4,2,32
31,26,4,7,37
32,26,4,7,37
33,26,5,6,37
34,26,5,6,37
35,26,5,11,42
36,26,5,12,43
37,26,5,12,43
38,26,5,15,46
39,26,6,14,46
40,26,6,15,47
41,28,6,17,51
42,30,6,18,54
43,30,6,27,63
44,32,8,24,64
45,32,9,26,67
46,33,9,27,69
47,35,9,31,75
48,35,9,36,80
49,39,9,34,82
50,39,10,33,82
51,39,10,35,84
52,43,11,34,88
53,45,11,36,92
54,46,11,41,98
55,48,12,38,98
56,54,12,40,106
57,54,12,46,112
58,57,14,43,114
59,60,14,52,126
60,61,14,55,130
61,62,16,67,145
62,63,18,78,159
63,67,18,90,175
64,69,18,106,193
65,73,19,102,194
66,73,21,107,201
67,83,22,109,214
68,89,24,120,233
69,91,25,130,246
70,91,27,161,279
71,100,27,199,326
72,101,29,247,377
73,109,31,264,404
74,115,33,317,465
75,148,34,345,527
76,149,35,381,565
77,182,36,383,601
78,202,39,496,737
79,231,42,530,803
80,254,42,620,916
81,289,44,654,987
82,326,45,681,1052
83,354,46,756,1156
84,378,49,788,1215
85,421,51,894,1366
86,445,53,981,1479
87,535,54,1075,1664
88,703,54,1055,1812
89,851,55,953,1859
90,902,57,983,1942
91,958,60,983,2001
92,1033,61,981,2075
93,1104,64,977,2145
94,1131,64,1020,2215
95,1184,67,1024,2275
96,1313,68,940,2321
97,1478,70,824,2372
98,1661,71,743,2475
99,1716,71,761,2548
100,1829,74,680,2583
101,1924,76,617,2617
102,1993,77,586,2656
103,2039,79,593,2711
104,2088,82,573,2743
105,2145,83,550,2778
106,2166,83,591,2840
107,2234,84,599,2917
108,2319,84,573,2976
109,2379,84,574,3037
110,2410,85,577,3072
111,2445,84,597,3126
112,2477,86,655,3218
113,2531,87,678,3296
114,2573,87,769,3429
115,2705,90,719,3514
116,2787,91,692,3570
117,2843,92,748,3683
118,2888,93,771,3752
119,2952,93,765,3810
120,3014,95,764,3873
121,3076,97,808,3981
122,3165,97,808,4070
123,3277,101,768,4146
124,3364,101,799,4264
125,3453,101,797,4351
126,3498,101,830,4429
127,3577,102,816,4495
128,3659,104,765,4528
129,3715,107,777,4599
130,3779,109,773,4661
131,3851,109,804,4764
132,3926,109,842,4877
133,4006,112,873,4991
134,4135,114,812,5061
135,4220,115,826,5161
136,4297,115,899,5311
137,4365,116,959,5440
138,4435,116,1007,5558
139,4507,116,1051,5674
140,4610,117,1034,5761
141,4703,119,1065,5887
142,4807,120,1118,6045
143,4943,123,1055,6121
144,5050,125,1088,6263
145,5149,128,1073,6350
146,5254,132,1103,6489
147,5342,136,1071,6549
148,5457,140,1049,6646
149,5607,143,968,6718
150,5693,146,999,6838
151,5809,148,981,6938
152,5911,150,950,7011
153,6014,151,917,7082
154,6108,153,845,7106
155,6230,156,801,7187
156,6320,159,755,7234
157,6320,159,755,7234
