,Recovered,Deceased,Infected,I_c
0,0,0,2,2
1,0,0,5,5
2,0,0,8,8
3,0,0,9,9
4,0,0,10,10
5,0,0,10,10
6,0,0,15,15
7,0,0,16,16
8,0,0,17,17
9,0,0,19,19
10,0,0,19,19
11,0,0,21,21
12,0,0,23,23
13,0,0,27,27
14,0,0,28,28
15,0,0,31,31
16,0,0,31,31
17,0,0,31,31
18,0,0,32,32
19,7,2,23,32
20,14,5,18,37
21,21,7,15,43
22,28,10,10,48
23,35,12,3,50
24,42,15,4,61
25,49,17,4,70
26,56,20,6,82
27,63,22,15,100
28,70,25,46,141
29,77,27,47,151
30,84,30,75,189
31,91,32,83,206
32,98,35,115,248
33,105,38,114,257
34,112,40,111,263
35,119,43,146,308
36,126,45,180,351
37,133,48,226,407
38,140,50,283,473
39,147,53,304,504
40,154,55,382,591
41,161,58,392,611
42,168,60,435,663
43,175,63,478,716
44,182,65,558,805
45,189,68,653,910
46,196,70,695,961
47,203,73,754,1030
48,210,76,766,1052
49,221,80,798,1099
50,233,82,859,1174
51,244,85,863,1192
52,248,88,912,1248
53,285,99,932,1316
54,321,102,916,1339
55,339,106,951,1396
56,425,113,1480,2018
57,528,119,1415,2062
58,588,122,1377,2087
59,670,129,1330,2129
60,730,139,1308,2177
61,730,149,1346,2225
62,925,155,1599,2679
63,1086,158,1545,2789
64,1163,164,1610,2937
65,1197,170,1794,3161
66,1377,175,1762,3314
67,1432,181,1868,3481
68,1452,188,2007,3647
69,1511,197,2113,3821
70,1676,205,2190,4071
71,1807,211,2222,4240
72,1874,226,2377,4477
73,1940,234,2491,4665
74,2174,243,2576,4993
75,2279,257,2811,5347
76,2459,263,2960,5682
77,2568,274,3154,5996
78,2830,282,3223,6335
79,3086,291,3237,6614
80,3242,301,3353,6896
81,3425,314,3484,7223
82,3559,320,3658,7537
83,3699,329,3891,7919
84,3793,338,3914,8045
85,4317,348,3531,8196
86,4585,367,3511,8463
87,4774,376,3675,8825
88,4893,390,3768,9051
89,5195,400,3694,9289
90,5516,406,3783,9705
91,5743,413,3721,9877
92,5903,429,3741,10073
93,6079,439,3888,10406
94,6208,447,4227,10882
95,6379,459,4443,11281
96,6567,469,4686,11722
97,6750,480,4954,12184
98,7279,494,4646,12419
99,7293,588,5007,12888
100,7410,610,5230,13250
101,7585,610,5805,14000
102,8020,610,6074,14704
103,8324,587,6375,15286
104,8622,601,6658,15881
105,8791,612,7071,16474
106,9142,624,7141,16907
107,9407,637,7401,17445
108,9706,659,7650,18015
109,10025,675,8331,19031
110,10335,694,8732,19761
111,10708,714,9448,20870
112,10943,740,9620,21303
113,11270,752,10305,22327
114,11545,783,10989,23317
115,11985,807,11640,24432
116,12218,826,12410,25454
117,13064,841,13051,26956
118,13406,872,13864,28142
119,13971,889,14106,28966
120,14313,926,14892,30131
121,14810,962,15932,31704
122,15179,989,17226,33394
123,15526,1026,18680,35232
124,16016,1060,20280,37356
125,16427,1097,21601,39125
126,16857,1127,22196,40180
127,17202,1152,23738,42092
128,17492,1200,25510,44202
129,18042,1237,27389,46668
130,18172,1282,29583,49037
131,18881,1314,31380,51575
132,19517,1359,33748,54624
133,20311,1401,35312,57024
134,21478,1457,36810,59745
135,22484,1514,39353,63351
136,23589,1592,41357,66538
137,24415,1666,43838,69919
138,25256,1738,46013,73007
139,26230,1793,48180,76203
140,27620,1838,48672,78130
141,29456,1885,48984,80325
142,32076,1945,48895,82916
143,35382,2028,48815,86225
144,37311,2099,49821,89231
145,43410,2175,46345,91930
146,48481,2226,44204,94911
147,52719,2286,41664,96669
148,58137,2342,38397,98876
149,59443,2434,39385,101262
150,60857,2496,41000,104353
151,63194,2566,41444,107204
152,66089,2633,41266,109988
153,69930,2728,40346,113004
154,71654,2771,40278,114703
155,74044,2824,39778,116646
156,76925,2865,39838,119628
157,78838,2957,40225,122020
158,81628,3057,39956,124641
159,83308,3130,41080,127518
160,86393,3193,41020,130606
161,89810,3247,39424,132481
162,91606,3336,39971,134913
163,93514,3422,40665,137601
164,96577,3517,40962,141056
165,99526,3598,41326,144450
166,100500,3674,43497,147671
167,101749,3741,44717,150207
168,105681,3765,43065,152511
169,109039,3823,42177,155039
170,110397,3869,44003,158269
171,111905,3916,46124,161945
172,114099,3974,47519,165592
173,116062,4021,49365,169448
174,117205,4060,51909,173174
175,118324,4069,52712,175105
176,119620,4121,54857,178598
177,123292,4160,54760,182212
178,127046,4238,54838,186122
179,130366,4333,55023,189722
180,132411,4377,57771,194559
181,133491,4429,61383,199303
182,137217,4470,61781,203468
183,140038,4538,62859,207435
184,142618,4584,65361,212563
185,144412,4634,69456,218502
186,146182,4693,72835,223710
187,148052,4754,75610,228416
188,150403,4813,77624,232840
189,152297,4838,78284,235419
190,154441,4888,80152,239481
191,157422,4936,82172,244530
192,162914,5059,81540,249513
193,168730,5133,79691,253554
194,172732,5188,79489,257409
195,181103,5264,74768,261135
196,195651,5306,62758,263715
197,201876,5368,59775,267019
198,206104,5429,59333,270866
199,208796,5478,60147,274421
200,212946,5534,59462,277942
201,219106,5624,57536,282266
202,220931,5670,58933,285534
203,224444,5689,57311,287444
204,227250,5733,56820,289803
205,229952,5813,57299,293064
206,229952,5813,57299,293064
