,Recovered,Deceased,Infected,I_c
0,0,0,17,17
1,0,0,17,17
2,0,0,43,43
3,0,0,43,43
4,0,0,45,45
5,0,0,45,45
6,0,0,45,45
7,0,0,46,46
8,0,0,46,46
9,0,0,54,54
10,0,0,55,55
11,0,0,56,56
12,0,0,56,56
13,0,0,65,65
14,0,0,65,65
15,0,0,65,65
16,0,0,66,66
17,0,0,69,69
18,0,0,74,74
19,8,0,68,76
20,17,0,59,76
21,26,0,50,76
22,35,0,44,79
23,44,0,35,79
24,53,0,26,79
25,62,1,17,80
26,62,1,17,80
27,62,1,17,80
28,66,1,13,80
29,71,1,8,80
30,71,1,9,81
31,72,1,8,81
32,72,1,8,81
33,72,1,18,91
34,73,1,24,98
35,75,1,31,107
36,75,1,31,107
37,79,1,27,107
38,79,1,28,108
39,79,1,28,108
40,79,1,29,109
41,79,1,31,111
42,79,1,31,111
43,80,1,31,112
44,83,1,30,114
45,95,1,25,121
46,97,1,23,121
47,97,1,25,123
48,106,1,19,126
49,106,1,20,127
50,106,1,25,132
51,106,1,26,133
52,106,1,26,133
53,110,1,22,133
54,110,1,22,133
55,112,1,21,134
56,112,1,21,134
57,112,1,25,138
58,120,1,17,138
59,120,1,17,138
60,122,1,16,139
61,122,2,20,144
62,123,2,21,146
63,123,2,21,146
64,124,2,22,148
65,124,2,25,151
66,124,2,30,156
67,124,2,41,167
68,124,2,50,176
69,127,2,53,182
70,140,2,43,185
71,143,2,51,196
72,145,2,51,198
73,147,2,58,207
74,157,2,59,218
75,173,2,45,220
76,177,2,55,234
77,179,3,67,249
78,185,3,62,250
79,198,4,70,272
80,202,4,72,278
81,211,4,90,305
82,213,4,95,312
83,220,4,133,357
84,224,4,139,367
85,244,4,129,377
86,231,4,109,344
87,231,5,133,369
88,237,6,127,370
89,256,6,176,438
90,277,6,189,472
91,286,6,215,507
92,300,6,295,601
93,310,7,301,618
94,315,7,311,633
95,324,7,373,704
96,347,7,371,725
97,365,7,358,730
98,410,8,321,739
99,434,8,300,742
100,460,8,282,750
101,516,8,232,756
102,554,8,225,787
103,568,8,213,789
104,645,12,289,946
105,645,17,404,1066
106,653,17,523,1193
107,727,17,612,1356
108,754,19,690,1463
109,765,22,815,1602
110,765,22,893,1680
111,862,22,841,1725
112,903,22,901,1826
113,971,28,931,1930
114,1450,31,531,2012
115,1603,34,478,2115
116,1683,35,600,2318
117,1692,36,723,2451
118,1743,37,786,2566
119,1892,43,687,2622
120,1970,46,744,2760
121,2147,50,615,2812
122,2191,53,649,2893
123,2370,55,565,2990
124,2481,56,529,3066
125,2581,57,493,3131
126,2603,59,540,3202
127,2707,63,561,3331
128,2824,63,578,3465
129,2877,67,803,3747
130,3204,71,603,3878
131,3262,75,714,4051
132,3362,77,765,4204
133,3496,82,668,4246
134,3575,84,727,4386
135,3617,87,820,4524
136,3681,91,873,4645
137,3882,91,782,4755
138,3978,94,838,4910
139,4074,95,894,5063
140,4165,101,900,5166
141,4268,105,930,5303
142,4449,108,875,5432
143,4552,108,899,5559
144,4621,111,1005,5737
145,4843,114,912,5869
146,4969,115,906,5990
147,5079,117,831,6027
148,5260,118,746,6124
149,5421,121,676,6218
150,5449,123,773,6345
151,5500,125,809,6434
152,5539,125,894,6558
153,5679,127,863,6669
154,5783,129,890,6802
155,5857,131,951,6939
156,6008,135,889,7032
157,6080,135,939,7154
158,6148,139,991,7278
159,6246,140,1028,7414
160,6367,143,991,7501
161,6477,146,974,7597
162,6569,146,966,7681
163,6721,148,859,7728
164,6856,149,791,7796
165,6951,150,762,7863
166,7067,150,723,7940
167,7174,151,676,8001
168,7242,151,672,8065
169,7313,152,674,8139
170,7444,153,633,8230
171,7532,153,619,8304
172,7645,154,587,8386
173,7700,154,597,8451
174,7745,155,605,8505
175,7776,156,613,8545
176,7830,156,591,8577
177,7910,157,579,8646
178,7985,157,560,8702
179,8104,159,479,8742
180,8143,161,484,8788
181,8172,161,489,8822
182,8269,161,414,8844
183,8269,161,414,8844
